pair,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,comparison_id,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
8,10A+10E,A,5.0,5_13,A,10.0,,10A+10E,,,,1437270,1437580,310,B,6.0,6_16,B,10.0,,,10A+10E,,,1613280,1613750,470,Eh deze heeft eh die balk die er dwars doorheen gaat met aan de beide kanten de ja een soort cirkel,,Um this one has eh that beam that goes right through it with on both sides the yes a kind of circle,,,10A+10E,,,True,,"Dit is degene met die balk er d-, een soort van gekke balk erdoorheen en die boek erachter.",,"This is the one with that bar there d-, some kind of crazy bar through it and that book behind it.",,,,10A+10E,True,199,1437260.0,1437590.0,330.0,1613280.0,1613750.0,470.0,right,right,right
8,06C,A,5.0,5_15,A,6.0,,06C,,,,1464200,1465020,820,B,6.0,6_6,B,6.0,,,06C,,,1531950,1532520,570,Eh door de bal heen gaat en dan een cirkel aan de rechterkant.,,Um going through the ball and then a circle on the right side.,,,06C,,,True,,met aan de rechterkant een cirkel.,,With a circle on the right side.,,,,06C,True,200,1464200.0,1465020.0,820.0,1531950.0,1532520.0,570.0,right,right,right
8,07B,B,5.0,5_16,B,7.0,,,07B,,,1472590,1473290,700,A,6.0,6_13,A,7.0,,07B,,,,1587470,1587850,380,,Deze heeft die eh die dat plateau of die die tafel helemaal bovenin,,This one has that um that tray or that table at the very top,,,,07B,True,"Eh ja, dit is de tafel die er doorhe- die aan de bovenkant zit.",,"Um yes, this is the table that's throughhe- that's at the top.",,,07B,,,True,201,1472590.0,1473290.0,700.0,1587470.0,1587850.0,380.0,right,right,right
9,12A,A,1.0,1_1,A,12.0,,12_other,,12A,,49770,49960,190,B,2.0,2_10,B,12.0,,,12A,,,859440,859910,470,"ja, ja.",,"yes, yes.",,12A,other,,,True,,Ik heb een bakje met zo'n rond plateautje waar je iets kan opzetten,,I have a container with one of those round trays where you can put something on it,,,12A,12A,True,202,49700.0,50030.0,330.0,859440.0,859910.0,470.0,both,both,both
9,12_other,A,1.0,1_1,A,12.0,,12_other,,,,56490,56970,480,B,2.0,2_10,B,12.0,,,12_other,,12A,860550,860750,200,En dan op die knop.,"Ja, ik heb",And then on that button.,"Yes, I have",,other,,,True,,Ik heb een bakje met zo'n rond plateautje waar je iets kan opzetten,,I have a container with one of those round trays where you can put something on it,,,12A,other,True,203,56490.0,56970.0,480.0,860485.0,860815.0,330.0,right,both,both
9,02C,A,1.0,1_3,A,2.0,,02C,,,,92670,92900,230,B,2.0,2_6,B,2.0,,,02C,,,780270,780610,340,"Oké, ik heb een kopje op wieltjes, zou ik maar zeggen.",,"Okay, I have a cup on wheels, I'd say.",,02C,02C,,,True,,En nog een klein rondje en,,And another small round and,,,,02C,True,204,92620.0,92950.0,330.0,780270.0,780610.0,340.0,both,right,both
9,02A,A,1.0,1_3,A,2.0,,02A,,,,95100,95510,410,B,2.0,2_6,B,2.0,,,02A,,,772670,772940,270,Met een driehoek zo bovenop.,,With a triangle like this on top.,,02A,02A,,,True,,Ik heb nu d- degene met de driehoek er bovenop.,,I now have d- the one with the triangle on top.,,,02A,02A,True,205,95100.0,95510.0,410.0,772640.0,772970.0,330.0,both,both,both
9,02B,B,1.0,1_3,A,2.0,,,02B,,,98600,99530,930,A,1.0,1_3,A,2.0,,02B,,,,99770,99990,220,,en een soort vierkant ding ernaast en nog een...,,and a kind of square thing next to it and another,,,02B,02B,True,"neus, soort van, of zo noemen-",en een soort vierkant ding ernaast en nog een...,"nose, sort of, or so they call it-",and a kind of square thing next to it and another,02B,02B,,,True,206,98600.0,99530.0,930.0,99715.0,100045.0,330.0,both,both,both
9,07C,B,1.0,1_4,B,7.0,,,07C,,,213520,214910,1390,A,2.0,2_9,A,7.0,,07C,,,,839580,841270,1690,,En aan aan die steel zitten nog twee kleine steeltjes.,,And attached to that stem are two more small stalks.,,,07C,07C,True,"Met, zeg maar, links en rechts zo twee van die dingetjes omlaag.",,"With, say, left and right so two of those dings down.",,07C,07C,,,True,207,213520.0,214910.0,1390.0,839580.0,841270.0,1690.0,both,both,both
9,07_other,B,1.0,1_4,B,7.0,,,07_other,,,223090,223320,230,A,2.0,2_9,A,7.0,,07_other,,,,830350,830810,460,,"En dan heb je nog boven er bovenop, zeg maar, aan de rechterkant bovenaan nog een soort driehoekje, vierkantje idee-achtig.",,"And then you have on top of it, say, on the right side at the top another kind of triangle, square idea-like.",,,,other,True,"Dat vierkante doorheen, maar dan hoger.",,"That square throughout, but higher.",,other,other,,,True,208,223040.0,223370.0,330.0,830350.0,830810.0,460.0,both,right,both
9,04A,A,1.0,1_5,A,4.0,,04A,,,,311550,312360,810,B,2.0,2_2,B,4.0,,,04A,,,687410,687630,220,"Wacht, bovenop staat soort een soort driehoek, maar dan de punt van het driehoek is soort afgesneden.",,"Wait, on top is kind of like a triangle, but then the tip of the triangle is kind of cut off.",,04A,04A,,,True,,"Ok , ik heb die ene met het driehoek die afgesneden is bovenaan",,"Ok , I got the one with the triangle cut off at the top",,,,04A,True,209,311550.0,312360.0,810.0,687355.0,687685.0,330.0,both,right,both
9,04B,A,1.0,1_5,A,4.0,,04B,,,,314990,316600,1610,B,1.0,1_5,A,4.0,,,04B,,,317790,317960,170,En rechts staan zeg maar twee van die snorharen.,,And on the right are say two of those whiskers.,,,04B,,,True,,"Ja, die zitten, zeg maar, parallel aan elkaar.",,"Yes, they are, so to speak, parallel to each other.",,,04B,04B,True,210,314990.0,316600.0,1610.0,317710.0,318040.0,330.0,right,both,both
9,04D,A,1.0,1_5,A,4.0,,04D,,,,320720,321040,320,B,2.0,2_2,B,4.0,,,04D,,,690700,690900,200,en links heb je een soort neusje en een soort voetje of zoiets.,,and on the left you have some kind of nose and some kind of foot or something.,,04D,,,,True,,en dan een puntige neus naar voren,,and then a pointed nose forward,,,,04D,True,211,320715.0,321045.0,330.0,690635.0,690965.0,330.0,left,right,left_right
9,05A,B,1.0,1_6,B,5.0,,,05A,,,334340,334720,380,A,1.0,1_6,B,5.0,,05A,,,,362500,363090,590,,En bovenop ligt een balk.,,And on top is a beam.,,,05A,05A,True,"Gewoon zeg maar, die balk, zie je die van de zijkant een beetje?",,"Just say, that beam, can you see it from the side a little bit?",,05A,,,,True,212,334340.0,334720.0,380.0,362500.0,363090.0,590.0,left,both,both
9,05A,A,1.0,1_6,B,5.0,,05A,,,,362500,363090,590,B,1.0,1_6,B,5.0,,,05A,,,365820,366350,530,"Gewoon zeg maar, die balk, zie je die van de zijkant een beetje?",,"Just say, that beam, can you see it from the side a little bit?",,05A,,,,True,Oké.,"Je ziet, zeg maar, het vierkantje en dan verder.",Okay.,"You see, say, the square and then on.",,,,05A,True,213,362500.0,363090.0,590.0,365820.0,366350.0,530.0,left,right,left_right
9,05A,B,1.0,1_6,B,5.0,,,05A,,,366750,367700,950,A,2.0,2_1,A,5.0,,05A,,,,651460,651780,320,,"Je ziet, zeg maar, het vierkantje en dan verder.",,"You see, say, the square and then on.",,,,05A,True,"En daar bovenop een eh recht- een rechthoek, zeg maar.",,"And on top of that an um straight-a rectangle, so to speak.",,05A,05A,,,True,214,366750.0,367700.0,950.0,651455.0,651785.0,330.0,both,right,both
9,05B,B,1.0,1_6,B,5.0,,,05B,,,372350,372550,200,A,2.0,2_1,A,5.0,,05B,,,,663720,664030,310,,"Ja, zo'n rond staafje ja.",,"Yes, such a round rod yes.",,,,05B,True,En dan een soort neus zo.,,And then kind of nose like that.,,,05B,,,True,215,372285.0,372615.0,330.0,663710.0,664040.0,330.0,right,right,right
9,10A+10E,A,1.0,1_7,A,10.0,,10A+10E,,,,404910,405480,570,B,2.0,2_12,B,10.0,,,10A+10E,,,906750,907320,570,"Eh nee, het is wel echt een cilinder.",,"Um no, it's really a cylinder though.",,,10A+10E,,,True,,"Oh, ik heb die ene doorboorde met het zonnepaneel erachter.",,"Oh, I pierced the one with the solar panel behind it.",,,10A+10E,,True,216,404910.0,405480.0,570.0,906750.0,907320.0,570.0,right,left,right_left
9,03C,B,1.0,1_8,B,3.0,,,03D,,03C,434460,435620,1160,A,2.0,2_13,A,3.0,,03C,,,,920810,921060,250,Op een driehoek.,Met een steeltje eraan.,On a triangle.,With a stalk attached.,,,03C,03D,True,Dat het een soort van schuin op een plateautje staat.,,That it's kind of slanted on a platform.,,,03C,,,True,217,434460.0,435620.0,1160.0,920770.0,921100.0,330.0,right,both,both
9,03D,B,1.0,1_8,B,3.0,,,03D,,03C,434460,435620,1160,A,2.0,2_13,A,3.0,,03C,,03D,,921230,921470,240,Op een driehoek.,Met een steeltje eraan.,On a triangle.,With a stalk attached.,,,03C,03D,True,Dat het een soort van schuin op een plateautje staat.,,That it's kind of slanted on a platform.,,03D,03C,,,True,218,434460.0,435620.0,1160.0,921185.0,921515.0,330.0,both,both,both
9,03B,B,1.0,1_8,B,3.0,,,03B,,,441380,441670,290,A,2.0,2_13,A,3.0,,03B,,03E,,932040,932560,520,,"En nog een vierkantje ernaast, zeg maar.",,"And another square next to it, so to speak.",,,,03B,True,En hier twee.,,And here two.,,03E,03B,,,True,219,441360.0,441690.0,330.0,932040.0,932560.0,520.0,both,right,both
9,08E,A,1.0,1_9,A,8.0,,08E,,,,457980,458460,480,B,2.0,2_4,B,8.0,,,08E,,,716360,718110,1750,Een soort bo- ja bochtje.,,A kind of bo- yes bend.,,,08E,,,True,,Ik heb dat ene kopje op dat eh bochtige dingetje onderaan.,,I have that one cup on that um curvy thingy at the bottom.,,,,08E,True,220,457980.0,458460.0,480.0,716360.0,718110.0,1750.0,right,right,right
9,08A,A,1.0,1_9,A,8.0,,08A,,,,470420,470760,340,B,2.0,2_4,B,8.0,,,08A,,,721900,722140,240,En bovenop is een soort driehoek met daarnaast twee-,,And on top is a kind of triangle with two-,,08A,08A,,,True,,En dan met die eh soort ruit er bovenop met twee oren.,,And then with that um kind of diamond on top with two ears.,,,08A,08A,True,221,470420.0,470760.0,340.0,721855.0,722185.0,330.0,both,both,both
9,08B,A,1.0,1_9,A,8.0,,08B,,,,471410,471870,460,B,1.0,1_9,A,8.0,,,08B,,,472130,472250,120,En bovenop is een soort driehoek met daarnaast twee-,,And on top is a kind of triangle with two-,,08B,08B,,,True,En bovenop is een soort driehoek met daarnaast twee-,Twee oren.,And on top is a kind of triangle with two-,Two ears.,,,08B,08B,True,222,471410.0,471870.0,460.0,472025.0,472355.0,330.0,both,both,both
9,11B,B,1.0,1_10,B,11.0,,,11B,,,481080,481270,190,A,2.0,2_11,A,11.0,,11B,,,,896630,896860,230,,"Ok , ik heb een kopje en die heeft een soort ronde neus.",,"Ok , I have a cup and it has a kind of round nose.",,,,11B,True,Met een ronde neus er v- b- op.,,With a round nose there v- b- on.,,11B,,,,True,223,481010.0,481340.0,330.0,896580.0,896910.0,330.0,left,right,left_right
9,11D,B,1.0,1_10,B,11.0,,,11A,,11D,483740,483910,170,A,2.0,2_11,A,11.0,,11D,,,,893110,893530,420,,En dan nog twee eh dingen bovenaan.,,And then two more um things at the top.,,,11D,11A,True,"Oké, ik heb nu een soort verfkwast en een stukje hout of zo in het kopje.",,"Okay, I now have some kind of paintbrush and a piece of wood or something in the cup.",,11D,,,,True,224,483660.0,483990.0,330.0,893110.0,893530.0,420.0,left,both,both
9,11A,B,1.0,1_10,B,11.0,,,11A,,,486610,486770,160,A,2.0,2_11,A,11.0,,11A,,,,894420,894650,230,,En de ene is recht en de andere is een beetje een bijzonder vormpje.,,And one is straight and the other is a little bit of a special shape.,,,,11A,True,"Oké, ik heb nu een soort verfkwast en een stukje hout of zo in het kopje.",,"Okay, I now have some kind of paintbrush and a piece of wood or something in the cup.",,11A,,,,True,225,486525.0,486855.0,330.0,894370.0,894700.0,330.0,left,right,left_right
9,11C,B,1.0,1_10,B,11.0,,,11C,,,490870,491170,300,A,4.0,4_3,A,11.0,,11C,,,,1181660,1182080,420,,En dan nog   n uitsteekseltje naar links.,,And then n protrusion to the left.,,,11C,,True,"en dan een kwastje en vierk-, of nee, een kwastje en een stukje hout of en een arm.",,"and then a brush and four-, or no, a brush and a piece of wood or and an arm.",,11C,,,,True,226,490855.0,491185.0,330.0,1181660.0,1182080.0,420.0,left,left,left
9,16A,A,1.0,1_11,A,16.0,,16A,,,,501610,502070,460,B,1.0,1_11,A,16.0,,,16A,,,531320,532730,1410,"Dus er is een soort van kwast in, zeg maar.",,"So there's kind of a brush in there, so to speak.",,,16A,,,True,,"Ja, die ar- andere arm is dan hetzelfde als wat bovenop staat, of niet?",,"Yes, that ar-other arm is then the same as what's on top, isn't it?",,,,16A,True,227,501610.0,502070.0,460.0,531320.0,532730.0,1410.0,right,right,right
9,13A,B,1.0,1_12,B,13.0,,13D,13A,,,544520,544900,380,A,2.0,2_7,A,13.0,,13A,,,,788600,788780,180,Op het vierkant?,"Oh, ik heb nu die ene andere doorboorde met die hele gekke steel er doorheen.",On the square?,"Oh, I now have the one other pierced one with the whole crazy stem through it.",13D,13D,13A,13A,True,"Oké, ik heb nu eh weer doorboord,",,"Okay, I have now pierced eh again,",,13A,,,,True,228,544520.0,544900.0,380.0,788525.0,788855.0,330.0,both,both,both
9,13D,A,1.0,1_12,B,13.0,,13D,13A,,,544520,544900,380,B,3.0,3_8,B,13.0,,,13D,,,1066360,1067960,1600,Op het vierkant?,"Oh, ik heb nu die ene andere doorboorde met die hele gekke steel er doorheen.",On the square?,"Oh, I now have the one other pierced one with the whole crazy stem through it.",13D,13D,13A,13A,True,,Ik heb die ene doorboorde op dat plateautje.,,I pierced the one on that little tray.,,,13D,13D,True,229,544520.0,544900.0,380.0,1066360.0,1067960.0,1600.0,both,both,both
9,13_other,B,1.0,1_12,B,13.0,,,13_other,,,545290,545600,310,A,4.0,4_11,A,13.0,,13_other,,,,1268730,1268880,150,Op het vierkant?,,On the square?,,,,other,other,True,"Oké, ik heb dat die op het vierkant staat.",,"Okay, I have that one on the square.",,,other,,,True,230,545280.0,545610.0,330.0,1268640.0,1268970.0,330.0,right,both,both
9,14C,A,1.0,1_13,A,14.0,,14C,,,,552650,553620,970,B,1.0,1_13,A,14.0,,,14C,,,563560,564030,470,"Oké, ik heb nu, ja, een soort van, je ziet een paal, zeg maar, en daar zit het kopje aan vast.",,"Okay, I now have, yes, sort of, you see a pole, say, and the head is attached to that.",,,14C,,,True,,"Oh ja, en de paal zit vooraan, zeg maar.",,"Oh yes, and the pole is in the front, so to speak.",,,,14C,True,231,552650.0,553620.0,970.0,563560.0,564030.0,470.0,right,right,right
9,14B,A,1.0,1_13,A,14.0,,14B,,14D,,566060,566630,570,B,3.0,3_1,A,14.0,,,14B,,14D,988950,989125,175,En de armpjes soort van naar achter.,,And the arms kind of backwards.,,14D,14B,,,True,Met dunne,Met dunne armpjes weer.,With thin,With thin arms again.,,,14D,14B,True,232,566060.0,566630.0,570.0,988872.5,989202.5,330.0,both,both,both
9,14D,A,1.0,1_13,A,14.0,,14B,,14D,,566060,566630,570,B,3.0,3_1,A,14.0,,,14B,,14D,988950,989125,175,En de armpjes soort van naar achter.,,And the arms kind of backwards.,,14D,14B,,,True,Met dunne,Met dunne armpjes weer.,With thin,With thin arms again.,,,14D,14B,True,233,566060.0,566630.0,570.0,988872.5,989202.5,330.0,both,both,both
9,15A,B,1.0,1_14,B,15.0,,,15A,,,585220,585560,340,A,2.0,2_5,A,15.0,,15A,,,,765240,765430,190,,"Ja, en dan twee hele kleine puntjes naar boven.",,"Yes, and then two very small dots to the top.",,,15A,15A,True,"Ja, met zo'n neus en twee van die stokjes.",,"Yes, with a nose like that and two of those sticks.",,15A,15A,,,True,234,585220.0,585560.0,340.0,765170.0,765500.0,330.0,both,both,both
9,06D,A,1.0,1_15,A,6.0,,06D,,,,600690,600950,260,B,2.0,2_8,B,6.0,,,06D,,,814370,814630,260,En een ronde neus met daardoorheen een paal of zo.,,And a round nose with a pole or something through it.,,,06D,,,True,,Met het rondje en de ding ertegenaan.,,With the round and the thing against it.,,,06D,,True,235,600655.0,600985.0,330.0,814335.0,814665.0,330.0,right,left,right_left
9,09D,B,1.0,1_16,B,9.0,,,09D,,,618280,618760,480,A,2.0,2_15,A,9.0,,09D,,,,965800,966660,860,,Met een eh aan de achterkant een rondje waar die dan dus vast zit.,,With an eh at the back a round where it is then so attached.,,,09D,09D,True,En daarachter een rondje.,"Oh ja, en een rondje ja",And behind it a round.,"Oh yes, and a round yes",09D,,,,True,236,618280.0,618760.0,480.0,965800.0,966660.0,860.0,left,both,both
9,09C,B,1.0,1_16,B,9.0,,,09C,,,630140,630440,300,A,2.0,2_15,A,9.0,,09C,,,,963760,964100,340,,En hij en hij heeft dan nog aan de linkerkant een steel zitten.,,And he and he then still has a stem on the left side.,,,09C,,True,En het staat op een soort statootje met links een armpje.,,And it's on a kind of stat note with a little arm on the left.,,09C,,,,True,237,630125.0,630455.0,330.0,963760.0,964100.0,340.0,left,left,left
9,05A,A,2.0,2_1,A,5.0,,05A,,,,651460,651780,320,B,2.0,2_1,A,5.0,,,05A,,,678410,679000,590,"En daar bovenop een eh recht- een rechthoek, zeg maar.",,"And on top of that an um straight-a rectangle, so to speak.",,05A,05A,,,True,,"Met die balk erbovenop, zeg maar.",,"With that bar on top, so to speak.",,,05A,05A,True,238,651455.0,651785.0,330.0,678410.0,679000.0,590.0,both,both,both
9,05B,A,2.0,2_1,A,5.0,,05B,,,,664890,665150,260,B,3.0,3_4,B,5.0,,,05B,,,1022160,1022710,550,,,,,,05B,,,True,,en dan een neus en een dun armpje.,,And then a nose and a thin arm.,,,,05B,True,239,664855.0,665185.0,330.0,1022160.0,1022710.0,550.0,right,right,right
9,04B,B,2.0,2_2,B,4.0,,,04B,,,693850,694090,240,A,3.0,3_11,A,4.0,,04B,,,,1093750,1095360,1610,,en dan twee van die parallel lopende balkjes aan de andere kant.,,and then two of those parallel bars on the other side.,,,04B,04B,True,"maar die met die twee strepen, zeg maar, parallel.",,"but the one with those two stripes, say, parallel.",,,04B,,,True,240,693805.0,694135.0,330.0,1093750.0,1095360.0,1610.0,right,both,both
9,08B,B,2.0,2_4,B,8.0,,,08B,,,723420,723570,150,A,3.0,3_3,A,8.0,,08B,,,,1011080,1011810,730,,En dan met die eh soort ruit er bovenop met twee oren.,,And then with that um kind of diamond on top with two ears.,,,08B,08B,True,en dan een driehoekje bovenkant en twee van die uitsteeksels.,,and then a triangle top and two of those protrusions.,,08B,08B,,,True,241,723330.0,723660.0,330.0,1011080.0,1011810.0,730.0,both,both,both
9,02C,B,2.0,2_6,B,2.0,,,02C,,,780270,780610,340,A,2.0,2_6,B,2.0,,02C,,,,780860,782200,1340,,En nog een klein rondje en,,And another small round and,,,,02C,True,Soort wieltjes.,En nog een klein rondje en,Type of wheels.,And another small round and,02C,02C,,,True,242,780270.0,780610.0,340.0,780860.0,782200.0,1340.0,both,right,both
9,13A,A,2.0,2_7,A,13.0,,13A,,,,788600,788780,180,B,2.0,2_7,A,13.0,,,13A,,,795040,795590,550,"Oké, ik heb nu eh weer doorboord,",,"Okay, I have now pierced eh again,",,13A,,,,True,,"Eh ja, met die eh gekke driehoekjes aan of eh ruitjes aan elkaar, zeg maar.",,"Um yes, with those um crazy triangles on or um checks together, so to speak.",,,13A,13A,True,243,788525.0,788855.0,330.0,795040.0,795590.0,550.0,left,both,both
9,06D,B,2.0,2_8,B,6.0,,,06D,,,814370,814630,260,A,2.0,2_8,B,6.0,,06D,,,,819520,819770,250,,Met het rondje en de ding ertegenaan.,,With the round and the thing against it.,,,06D,,True,"Oh ja, oh ja ja, ja met die doorboorde neus, zeg maar.",,"Oh yes, oh yes yes, yes with that pierced nose, so to speak.",,,06D,,,True,244,814335.0,814665.0,330.0,819480.0,819810.0,330.0,right,left,right_left
9,07_other,A,2.0,2_9,A,7.0,,07_other,,,,842750,842870,120,B,3.0,3_10,B,7.0,,,07_other,,,1085040,1085310,270,En er bovenop nog een bakje.,,And on top of it another tray.,,,other,,,True,,Die kruiwagen.,,That wheelbarrow.,,,,other,True,245,842645.0,842975.0,330.0,1085010.0,1085340.0,330.0,right,right,right
9,12B,B,2.0,2_10,B,12.0,,,12B,,,861720,861940,220,A,3.0,3_13,A,12.0,,12B,,,,1121470,1121950,480,,en dan nog een steeltje,,and then another stalk,,,12B,,True,en een uitsteeksel met daarop die schoorsteen.,,And a protrusion with that chimney on it.,,12B,,,,True,246,861665.0,861995.0,330.0,1121470.0,1121950.0,480.0,left,left,left
