turn_id,pair,speaker,trial,from_ts,to_ts,start,end,duration,original_text,text,lemma,pos,eng_text,num_words,num_content_words
6058,012,A,1_15,00:12:11.103,00:12:13.421,731.103,733.421,2.3180000000000973,"Eh, *D*, *D* is het.",Eh D D is het,Eh D D zijn het,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PRON']","Um, *D*, *D* it is.",5,4
6059,012,A,1_16,00:12:13.544,00:12:13.684,733.544,733.684,0.13999999999998636,Ja.,Ja,ja,['INTJ'],Yes.,1,0
6060,012,A,1_16,00:12:14.509,00:12:15.985,734.509,735.985,1.475999999999999,"Oké, ik zie nu...",Oké ik zie nu,Oké ik zien nu,"['VERB', 'PRON', 'VERB', 'ADV']","Okay, I see now...",4,3
6061,012,A,1_16,00:12:17.284,00:12:20.900,737.284,740.9,3.6159999999999854,Een mok op een soort van eh verhoging.,Een mok op een soort van eh verhoging,een mok op een soort van eh verhoging,"['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'INTJ', 'NOUN']",A mug on a kind of um elevation.,8,3
6062,012,A,1_16,00:12:21.743,00:12:25.413,741.743,745.413,3.669999999999959,Links heeft hij een staaf.,Links heeft hij een staaf,links hebben hij een staaf,"['NOUN', 'AUX', 'PRON', 'DET', 'NOUN']","On the left, he has a rod.",5,2
6063,012,B,1_16,00:12:25.814,00:12:26.482,745.814,746.482,0.6680000000000064,Ja.,Ja,ja,['INTJ'],Yes.,1,0
6064,012,A,1_16,00:12:27.169,00:12:29.523,747.169,749.523,2.354000000000042,En daarachter heeft hij een cilinder.,En daarachter heeft hij een cilinder,en daarachter hebben hij een cilinder,"['CCONJ', 'NOUN', 'AUX', 'PRON', 'DET', 'NOUN']",And behind it he has a cylinder.,6,2
6065,012,B,1_16,00:12:29.941,00:12:30.872,749.941,750.872,0.9309999999999263,"Ja, oh ja.",Ja oh ja,ja oh ja,"['INTJ', 'INTJ', 'INTJ']","Yes, oh yes.",3,0
6066,012,A,1_16,00:12:30.102,00:12:32.170,750.102,752.17,2.0679999999999836,"Nee, niet een cilinder, een eh cirkel.",Nee niet een cilinder een eh cirkel,nee niet een cilinder een eh cirkel,"['INTJ', 'ADV', 'DET', 'NOUN', 'DET', 'INTJ', 'NOUN']","No, not a cylinder, an um circle.",7,3
6067,012,A,1_16,00:12:32.749,00:12:36.543,752.749,756.543,3.7939999999999827,En dan rechts steekt er dan een soort van knuppel eruit.,En dan rechts steekt er dan een soort van knuppel eruit,en dan rechts steekt er dan een soort van knuppel eruit,"['CCONJ', 'ADV', 'ADJ', 'VERB', 'ADV', 'ADV', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV']",And then on the right there's a kind of bat sticking out.,11,8
6068,012,B,1_16,00:12:32.768,00:12:33.102,752.768,753.102,0.33399999999994634,Ja.,Ja,ja,['INTJ'],Yes.,1,0
6069,012,B,1_16,00:12:36.685,00:12:37.510,756.685,757.51,0.8250000000000455,"Oké, ja.",Oké ja,Oké ja,"['ADJ', 'INTJ']","Okay, yes.",2,1
6070,012,A,1_16,00:12:37.022,00:12:38.070,757.022,758.07,1.0480000000000018,De rechtsboven.,De rechtsboven,de rechtsboven,"['DET', 'NOUN']",The top right.,2,1
6071,012,B,1_16,00:12:38.423,00:12:39.512,758.423,759.512,1.0889999999999418,Dat is *6*.,Dat is 6,dat zijn 6,"['SCONJ', 'PRON', 'NUM']",That's *6*.,3,0
6072,012,B,2_1,00:12:42.080,00:12:42.818,762.08,762.818,0.7379999999999427,Eh...,Eh,Eh,['INTJ'],Um...,1,0
6073,012,B,2_1,00:12:43.678,00:12:46.751,763.678,766.751,3.072999999999979,"Oh, dit is weer die vent met die gekke neus, met die platte balk van jou.",Oh dit is weer die vent met die gekke neus met die platte balk van jou,oh dit zijn weer die vent met die gek neus met die plat balk van jou,"['INTJ', 'PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON']","Oh, this is that guy with the crazy nose again, with that flat bar of yours.",16,6
6074,012,A,2_1,00:12:48.185,00:12:50.100,768.185,770.1,1.9150000000000773,"Oh, de- met de piercing, zeg maar.",Oh  met de piercing zeg maar,Oh   met de piercing zeggen maar,"['INTJ', 'SPACE', 'ADP', 'DET', 'NOUN', 'VERB', 'CCONJ']","Oh, the- with the piercing, so to speak.",6,2
6075,012,A,2_1,00:12:50.135,00:12:50.907,770.135,770.907,0.7720000000000482,Die met de...,Die met de,die met de,"['PRON', 'ADP', 'DET']",The one with the...,3,0
6076,012,B,2_1,00:12:51.440,00:12:54.812,771.44,774.812,3.3719999999999573,"Nee, met die met die balk op- plat op zijn hoofd.",Nee met die met die balk  plat op zijn hoofd,nee met die met die balk   plat op zijn hoofd,"['INTJ', 'ADP', 'PRON', 'ADP', 'DET', 'NOUN', 'SPACE', 'ADJ', 'ADP', 'PRON', 'NOUN']","No, with the one with the bar on-flat on his head.",10,3
6077,012,A,2_1,00:12:52.628,00:12:52.962,772.628,772.962,0.33399999999994634,Oh.,Oh,Oh,['INTJ'],Oh.,1,0
6078,012,B,2_1,00:12:55.093,00:13:00.273,775.093,780.273,5.180000000000064,En die hele grote neus en dan dat gekke driehoekje... aan de zijkant.,En die hele grote neus en dan dat gekke driehoekje aan de zijkant,en die heel groot neus en dan dat gek driehoek aan de zijkant,"['CCONJ', 'PRON', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN']",And that really big nose and then that crazy little triangle ... on the side.,13,6
6079,012,A,2_1,00:12:58.090,00:12:58.828,778.09,778.828,0.7379999999999427,Oké.,Oké,Oké,['ADJ'],Okay.,1,1
6080,012,A,2_1,00:12:59.495,00:12:59.670,779.495,779.67,0.17499999999995453,Eh,Eh,Eh,['INTJ'],Eh,1,0
6081,012,A,2_1,00:13:00.478,00:13:02.975,780.478,782.975,2.497000000000071,"Moet even opnieuw zoeken, want de volgorde is anders.",Moet even opnieuw zoeken want de volgorde is anders,Moeten even opnieuw zoeken want de volgorde zijn anders,"['AUX', 'ADV', 'ADV', 'VERB', 'CCONJ', 'DET', 'NOUN', 'AUX', 'ADV']",Have to search again because the order is different.,9,5
6082,012,B,2_1,00:13:02.697,00:13:04.365,782.697,784.365,1.6680000000000064,"Ja, ja, snap ik.",Ja ja snap ik,ja ja snapen ik,"['INTJ', 'INTJ', 'VERB', 'PRON']","Yes, yes, I understand.",4,1
6083,012,A,2_1,00:13:04.179,00:13:05.619,784.179,785.619,1.4400000000000546,"Eh, oké wacht.",Eh oké wacht,eh oké wachten,"['INTJ', 'ADJ', 'VERB']","Um, okay wait.",3,2
6084,012,A,2_1,00:13:05.830,00:13:07.217,785.83,787.217,1.3869999999999436,"De man met de neus, hè?",De man met de neus hè,de man met de neus hè,"['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'INTJ']","The man with the nose, right?",6,2
6085,012,B,2_1,00:13:07.937,00:13:10.044,787.937,790.044,2.106999999999971,"Ja, en dan met die platte balk op zijn hoofd.",Ja en dan met die platte balk op zijn hoofd,ja en dan met die plat balk op zijn hoofd,"['INTJ', 'CCONJ', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'NOUN']","Yes, and then with that flat bar on his head.",10,4
6086,012,A,2_1,00:13:09.412,00:13:10.642,789.412,790.642,1.2300000000000182,"Oh, ja, *B*.",Oh ja B,Oh ja B,"['INTJ', 'INTJ', 'PROPN']","Oh, yes, *B*.",3,1
6087,012,A,2_2,00:13:13.188,00:13:13.603,793.188,793.603,0.4149999999999636,Oké.,Oké,Oké,['ADJ'],Okay.,1,1
6088,012,A,2_2,00:13:14.200,00:13:16.466,794.2,796.466,2.2659999999999627,Dit vind ik op Pinocchio lijken.,Dit vind ik op Pinocchio lijken,dit vinden ik op Pinocchio lijken,"['PRON', 'VERB', 'PRON', 'ADP', 'PROPN', 'VERB']",I think this looks like Pinocchio.,6,3
6089,012,A,2_2,00:13:16.501,00:13:16.902,796.501,796.902,0.4010000000000673,Dat is...,Dat is,dat zijn,"['SCONJ', 'AUX']",That is...,2,0
6090,012,A,2_2,00:13:17.377,00:13:24.647,797.377,804.647,7.2700000000000955,"Een staaf die naar links gaat en rechts heeft hij twee vierkante armen, rechthoekige armen.",Een staaf die naar links gaat en rechts heeft hij twee vierkante armen rechthoekige armen,een staaf die naar links gaan en rechts hebben hij twee vierkant arm rechthoekig arm,"['DET', 'NOUN', 'PRON', 'ADP', 'NOUN', 'VERB', 'CCONJ', 'ADJ', 'AUX', 'PRON', 'NUM', 'ADJ', 'ADJ', 'ADJ', 'ADJ']","A rod going to the left and to the right it has two square arms, rectangular arms.",15,8
6091,012,A,2_2,00:13:25.279,00:13:27.442,805.279,807.442,2.163000000000011,"Eh of oren, wat het ook zijn.",Eh of oren wat het ook zijn,Eh of oor wat het ook zijn,"['INTJ', 'CCONJ', 'NOUN', 'PRON', 'PRON', 'ADV', 'PRON']","Um or ears, whatever they are.",7,2
6092,012,A,2_2,00:13:27.861,00:13:29.775,807.861,809.775,1.9139999999999873,En hij heeft een hoed op zonder punt.,En hij heeft een hoed op zonder punt,en hij hebben een hoed op zonder punt,"['CCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'ADP', 'NOUN']",And he is wearing a hat with no tip.,8,2
6093,012,A,2_2,00:13:29.827,00:13:31.162,809.827,811.162,1.3350000000000364,Een piramide zonder punt.,Een piramide zonder punt,een piramide zonder punt,"['DET', 'NOUN', 'ADP', 'NOUN']",A pyramid without a point.,4,2
6094,012,B,2_2,00:13:32.006,00:13:33.658,812.006,813.658,1.6520000000000437,"Oh, is dat die eend die ik had omschreven?",Oh is dat die eend die ik had omschreven,oh zijn dat die eend die ik hebben omschrijven,"['INTJ', 'AUX', 'SCONJ', 'DET', 'NOUN', 'PRON', 'PRON', 'AUX', 'VERB']","Oh, is that the duck I had described?",9,2
6095,012,B,2_2,00:13:35.132,00:13:35.659,815.132,815.659,0.5270000000000437,Toevallig?,Toevallig,toevallig,['ADJ'],By chance?,1,1
6096,012,A,2_2,00:13:35.968,00:13:38.303,815.968,818.303,2.3350000000000364,"Ja, da- ik weet het niet meer eigenlijk.",Ja  ik weet het niet meer eigenlijk,ja   ik weten het niet veel eigenlijk,"['INTJ', 'SPACE', 'PRON', 'VERB', 'PRON', 'ADV', 'ADV', 'ADJ']","Yes, da- I don't remember actually.",7,4
6097,012,B,2_2,00:13:38.662,00:13:39.224,818.662,819.224,0.5620000000000118,Oké.,Oké,Oké,['ADJ'],Okay.,1,1
6098,012,A,2_2,00:13:38.740,00:13:41.464,818.74,821.464,2.7240000000000464,"Ik vind hem niet zo- ik vind het zelf niet op een eend lijken, maar...",Ik vind hem niet  ik vind het zelf niet op een eend lijken maar,ik vinden hem niet   ik vinden het zelf niet op een eend lijken maar,"['PRON', 'VERB', 'PRON', 'ADV', 'SPACE', 'PRON', 'VERB', 'PRON', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'CCONJ']","I don't think it's so-I don't think it looks like a duck myself, but....",14,7
6099,012,A,2_2,00:13:41.780,00:13:45.714,821.78,825.714,3.9340000000000828,"Het heeft dus linksonder een f- zo'n boog, zo'n friemeltje.",Het heeft dus linksonder een  zo'n boog zo'n friemeltje,het hebben dus linksonder een   zo'n boog zo'n friemel,"['PRON', 'VERB', 'ADV', 'NOUN', 'DET', 'SPACE', 'DET', 'NOUN', 'PRON', 'NOUN']","So it has a lower left f-such an arc, such a frieze.",9,5
6100,012,B,2_2,00:13:44.815,00:13:45.202,824.815,825.202,0.3869999999999436,Ja.,Ja,ja,['INTJ'],Yes.,1,0
6101,012,B,2_2,00:13:45.974,00:13:46.308,825.974,826.308,0.33399999999994634,Ja.,Ja,ja,['INTJ'],Yes.,1,0
6102,012,A,2_2,00:13:46.188,00:13:48.366,826.188,828.366,2.1779999999999973,Rechts twee vierkante dingen.,Rechts twee vierkante dingen,rechts twee vierkant ding,"['ADJ', 'NUM', 'ADJ', 'NOUN']","On the right, two square things.",4,3
6103,012,A,2_2,00:13:48.401,00:13:49.103,828.401,829.103,0.7019999999999982,Een neus.,Een neus,een neus,"['DET', 'NOUN']",A nose.,2,1
6104,012,B,2_2,00:13:48.644,00:13:48.977,828.644,828.977,0.33299999999997,Ja.,Ja,ja,['INTJ'],Yes.,1,0
6105,012,A,2_2,00:13:49.595,00:13:51.913,829.595,831.913,2.3179999999999836,En een piramide zonder punt.,En een piramide zonder punt,en een piramide zonder punt,"['CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN']",And a pyramid without a point.,5,2
6106,012,B,2_2,00:13:51.418,00:13:52.156,831.418,832.156,0.7379999999999427,"Ja, oké.",Ja oké,ja oké,"['INTJ', 'ADJ']","Yes, okay.",2,1
6107,012,B,2_2,00:13:52.349,00:13:53.174,832.349,833.174,0.8249999999999318,Dat is *6*.,Dat is 6,dat zijn 6,"['SCONJ', 'PRON', 'NUM']",That's *6*.,3,0
6108,012,B,2_3,00:13:54.544,00:13:55.580,834.544,835.58,1.0360000000000582,Ik heb de robot.,Ik heb de robot,ik hebben de robot,"['PRON', 'AUX', 'DET', 'NOUN']",I have the robot.,4,1
6109,012,A,2_3,00:13:56.264,00:13:58.020,836.264,838.02,1.7559999999999718,"Oeh, met de verrekijkers.",Oeh met de verrekijkers,oeh met de verrekijker,"['NOUN', 'ADP', 'DET', 'NOUN']","Ugh, with the binoculars.",4,2
6110,012,B,2_3,00:13:58.285,00:13:58.548,838.285,838.548,0.26300000000003365,Ja.,Ja,ja,['INTJ'],Yes.,1,0
6111,012,A,2_3,00:13:59.197,00:13:59.952,839.197,839.952,0.7549999999999955,"Oh, *I*.",Oh I,Oh I,"['SYM', 'SYM']","Oh, *I*.",2,0
6112,012,A,2_4,00:14:04.518,00:14:09.571,844.518,849.571,5.052999999999997,"Oké, ehm, ik vind deze best wel ingewikkeld er uitzien.",Oké ehm ik vind deze best wel ingewikkeld er uitzien,Oké ehm ik vinden deze best wel ingewikkeld er uitzien,"['ADJ', 'ADP', 'PRON', 'VERB', 'DET', 'ADJ', 'ADV', 'ADJ', 'ADV', 'VERB']","Okay, um, I think this one looks pretty complicated.",10,7
6113,012,B,2_4,00:14:08.874,00:14:09.383,848.874,849.383,0.5090000000000146,Oké.,Oké,Oké,['ADJ'],Okay.,1,1
6114,012,A,2_4,00:14:10.137,00:14:12.995,850.137,852.995,2.858000000000061,"Eh, het heeft onder een staart.",Eh het heeft onder een staart,Eh het hebben onder een staart,"['INTJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN']","Um, it has under a tail.",6,2
6115,012,A,2_4,00:14:14.224,00:14:17.421,854.224,857.421,3.1970000000000027,In het midden heeft hij twee staven die naar rechts gaan.,In het midden heeft hij twee staven die naar rechts gaan,in het midden hebben hij twee staf die naar rechts gaan,"['ADP', 'DET', 'NOUN', 'AUX', 'PRON', 'NUM', 'NOUN', 'PRON', 'ADP', 'ADJ', 'VERB']",In the middle it has two rods going to the right.,11,4
6116,012,A,2_4,00:14:17.947,00:14:21.356,857.947,861.356,3.408999999999992,"En op zijn hoofd, het is een vierkant die...",En op zijn hoofd het is een vierkant die,en op zijn hoofd het zijn een vierkant die,"['CCONJ', 'ADP', 'PRON', 'NOUN', 'PRON', 'AUX', 'DET', 'ADJ', 'PRON']","And on its head, it's a square that...",9,2
6117,012,A,2_4,00:14:22.145,00:14:25.079,862.145,865.079,2.933999999999969,"Eh, het is een, ja vierkant, daar komen twee dingen eruit.",Eh het is een ja vierkant daar komen twee dingen eruit,eh het zijn een ja vierkant daar komen twee ding eruit,"['INTJ', 'PRON', 'AUX', 'DET', 'INTJ', 'ADJ', 'ADV', 'VERB', 'NUM', 'NOUN', 'ADV']","Um, it's a, yes square, two things come out of that.",11,5
6118,012,B,2_4,00:14:24.812,00:14:26.972,864.812,866.972,2.159999999999968,"Oh ja, die Pinocchio neus.",Oh ja die Pinocchio neus,Oh ja die Pinocchio neus,"['INTJ', 'INTJ', 'PRON', 'ADJ', 'NOUN']","Oh yes, that Pinocchio nose.",5,2
6119,012,B,2_4,00:14:27.464,00:14:28.061,867.464,868.061,0.59699999999998,Dinges.,Dinges,dinges,['NOUN'],Dinges.,1,1
6120,012,A,2_4,00:14:27.590,00:14:28.169,867.59,868.169,0.5789999999999509,Oh ja.,Oh ja,Oh ja,"['INTJ', 'INTJ']",Oh yes.,2,0
6121,012,A,2_4,00:14:28.275,00:14:29.311,868.275,869.311,1.0360000000000582,"Ja, ja, die.",Ja ja die,ja ja die,"['INTJ', 'INTJ', 'PRON']","Yes, yes, that one.",3,0
6122,012,B,2_4,00:14:29.009,00:14:29.907,869.009,869.907,0.8980000000000246,Dat is *2*.,Dat is 2,dat zijn 2,"['SCONJ', 'PRON', 'NUM']",That's *2*.,3,0
6123,012,B,2_5,00:14:31.678,00:14:33.399,871.678,873.399,1.7210000000000036,"Oh, ik heb de zwevende hula hoop.",Oh ik heb de zwevende hula hoop,Oh ik hebben de zweven hula hopen,"['INTJ', 'PRON', 'AUX', 'DET', 'NOUN', 'NOUN', 'VERB']","Oh, I have the floating hula hope.",7,3
6124,012,A,2_5,00:14:34.061,00:14:34.904,874.061,874.904,0.8429999999999609,"Oh, oké.",Oh oké,Oh oké,"['INTJ', 'ADJ']","Oh, okay.",2,1
6125,012,B,2_5,00:14:34.217,00:14:35.148,874.217,875.148,0.93100000000004,Met eh...,Met eh,met eh,"['ADP', 'INTJ']",With um...,2,0
6126,012,A,2_5,00:14:34.944,00:14:35.922,874.944,875.922,0.9780000000000655,"Ja, even kijken.",Ja even kijken,ja even kijken,"['INTJ', 'ADV', 'VERB']","Yes, let's see.",3,2
6127,012,A,2_5,00:14:35.993,00:14:37.485,875.993,877.485,1.4919999999999618,Dat is *N*.,Dat is N,dat zijn N,"['SCONJ', 'PRON', 'NOUN']",That's *N*.,3,1
6128,012,A,2_6,00:14:40.365,00:14:47.811,880.365,887.811,7.446000000000026,Ik heb nu eh het gezicht met een eh pun- ehm feesthoedje op zijn hoofd.,Ik heb nu eh het gezicht met een eh  ehm feesthoedje op zijn hoofd,ik hebben nu eh het gezicht met een eh   ehm feesthoed op zijn hoofd,"['PRON', 'VERB', 'ADV', 'INTJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'SPACE', 'ADV', 'NOUN', 'ADP', 'PRON', 'NOUN']",I now um the face with an um pun- um party hat on his head.,14,7
6129,012,B,2_6,00:14:48.038,00:14:49.589,888.038,889.589,1.5510000000000446,"Oh ja, dat is *5*.",Oh ja dat is 5,Oh ja dat zijn 5,"['INTJ', 'INTJ', 'PRON', 'PRON', 'NUM']","Oh yeah, that's *5*.",5,0
6130,012,B,2_7,00:14:50.801,00:14:52.241,890.801,892.241,1.4399999999999409,Ik heb nu Pippi Langkous.,Ik heb nu Pippi Langkous,ik hebben nu Pippi Langkous,"['PRON', 'VERB', 'ADV', 'PROPN', 'PROPN']",I now have Pippi Longstocking.,5,4
6131,012,B,2_7,00:14:52.609,00:14:54.594,892.609,894.594,1.9850000000000136,Met de op-op de tafel.,Met de op de tafel,met de op de tafel,"['ADP', 'DET', 'ADP', 'DET', 'NOUN']",With the on-on the table.,5,1
6132,012,A,2_7,00:14:52.764,00:14:53.642,892.764,893.642,0.8780000000000427,"Oh, oké.",Oh oké,Oh oké,"['INTJ', 'ADJ']","Oh, okay.",2,1
6133,012,A,2_7,00:14:54.274,00:14:54.801,894.274,894.801,0.5270000000000437,Die eh...,Die eh,die eh,"['DET', 'INTJ']",Those um...,2,0
6134,012,A,2_7,00:14:55.134,00:14:55.526,895.134,895.526,0.39199999999993906,Ja.,Ja,ja,['INTJ'],Yes.,1,0
6135,012,A,2_7,00:14:55.790,00:14:56.123,895.79,896.123,0.3330000000000837,Dat...,Dat,dat,['SCONJ'],That...,1,0
6136,012,B,2_7,00:14:56.139,00:14:56.403,896.139,896.403,0.26400000000001,Ja.,Ja,ja,['INTJ'],Yes.,1,0
6137,012,A,2_7,00:14:56.633,00:14:57.089,896.633,897.089,0.4560000000000173,*A*.,A,A,['CCONJ'],*A*.,1,0
6138,012,A,2_8,00:14:59.039,00:15:06.017,899.039,906.017,6.9780000000000655,Ik heb nu eh gezicht van een man met een snor en het lijkt op- alsof een paal door zijn neus gaat.,Ik heb nu eh gezicht van een man met een snor en het lijkt  alsof een paal door zijn neus gaat,ik hebben nu eh gezicht van een man met een snor en het lijken   alsof een paal door zijn neus gaan,"['PRON', 'VERB', 'ADV', 'INTJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'VERB', 'SPACE', 'SCONJ', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN', 'VERB']",I now have eh face of a man with a mustache and it looks op- like a pole going through his nose.,21,9
6139,012,B,2_8,00:15:07.403,00:15:08.509,907.403,908.509,1.1059999999999945,"Oh, die piercing.",Oh die piercing,Oh die piercing,"['INTJ', 'DET', 'NOUN']","Oh, that piercing.",3,1
6140,012,A,2_8,00:15:08.680,00:15:10.210,908.68,910.21,1.5300000000000864,"Ja, de piercing.",Ja de piercing,ja de piercing,"['INTJ', 'DET', 'NOUN']","Yes, the piercing.",3,1
6141,012,B,2_8,00:15:09.563,00:15:11.126,909.563,911.126,1.5629999999999882,"Oh, dat is- dat is *4*.",Oh dat  dat is 4,Oh dat   dat zijn 4,"['INTJ', 'PRON', 'SPACE', 'PRON', 'PRON', 'NUM']","Oh, that's-that's *4*.",5,0
6142,012,A,2_9,00:15:11.650,00:15:12.441,911.65,912.441,0.7910000000000537,Oké.,Oké,Oké,['ADJ'],Okay.,1,1
6143,012,B,2_9,00:15:12.373,00:15:13.778,912.373,913.778,1.4049999999999727,Ik heb nu de tafel.,Ik heb nu de tafel,ik hebben nu de tafel,"['PRON', 'VERB', 'ADV', 'DET', 'NOUN']",I now have the table.,5,3
6144,012,B,2_9,00:15:14.217,00:15:16.061,914.217,916.061,1.844000000000051,Die in het-boven daar zo.,Die in boven daar zo,die in boven daar zo,"['PRON', 'ADP', 'ADP', 'ADV', 'ADV']",The one in the-above there like that.,5,2
6145,012,A,2_9,00:15:16.111,00:15:16.585,916.111,916.585,0.4740000000000464,"Oh ja, met, ja.",Oh ja met ja,Oh ja met ja,"['INTJ', 'INTJ', 'ADP', 'INTJ']","Oh yes, with, yes.",4,0
6146,012,B,2_9,00:15:16.605,00:15:17.764,916.605,917.764,1.1589999999999918,Met een balk er op.,Met een balk er op,met een balk er op,"['ADP', 'DET', 'NOUN', 'ADV', 'ADP']",With a beam on it.,5,2
6147,012,A,2_9,00:15:16.883,00:15:17.516,916.883,917.516,0.6329999999999245,Eh met...,Eh met,Eh met,"['INTJ', 'ADP']",Um with...,2,0
6148,012,A,2_9,00:15:17.832,00:15:18.031,917.832,918.031,0.19899999999995543,Ja.,Ja,ja,['INTJ'],Yes.,1,0
6149,012,B,2_9,00:15:18.028,00:15:18.589,918.028,918.589,0.5610000000000355,Een blok.,Een blok,een blok,"['DET', 'NOUN']",One block.,2,1
6150,012,A,2_9,00:15:19.518,00:15:19.939,919.518,919.939,0.4209999999999354,*O*.,O,O,['INTJ'],*O*.,1,0
6151,012,A,2_10,00:15:23.423,00:15:28.340,923.423,928.34,4.91700000000003,"Eh, dit is, de soort van toeter die jij omschreeft.",Eh dit is de soort van toeter die jij omschreeft,eh dit zijn de soort van toeter die jij omschreeffen,"['INTJ', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'PRON', 'NOUN']","Um, this is, the kind of horn you describe.",10,3
6152,012,B,2_10,00:15:28.388,00:15:28.932,928.388,928.932,0.5439999999999827,Oh ja.,Oh ja,Oh ja,"['INTJ', 'INTJ']",Oh yes.,2,0
6153,012,A,2_10,00:15:29.113,00:15:29.780,929.113,929.78,0.6669999999999163,Die naar r-,Die naar,die naar,"['PRON', 'ADP']",Those to r-,2,0
6154,012,B,2_10,00:15:29.213,00:15:30.091,929.213,930.091,0.8780000000000427,*14*.,14,14,['NUM'],*14*.,1,0
6155,012,A,2_10,00:15:30.220,00:15:31.589,930.22,931.589,1.3690000000000282,"Rechts naar achter gaat, ja.",Rechts naar achter gaat ja,rechts naar achter gaan ja,"['ADJ', 'ADP', 'ADP', 'VERB', 'INTJ']","Right to the back goes, yes.",5,2
6156,012,B,2_10,00:15:31.671,00:15:32.760,931.671,932.76,1.0889999999999418,"Ja, die dunne toeter.",Ja die dunne toeter,ja die dun toeter,"['INTJ', 'PRON', 'ADJ', 'NOUN']","Yes, that thin horn.",4,2
6157,012,A,2_10,00:15:32.977,00:15:33.258,932.977,933.258,0.28100000000006276,Ja.,Ja,ja,['INTJ'],Yes.,1,0
6158,012,B,2_10,00:15:33.568,00:15:35.061,933.568,935.061,1.4930000000000518,"Ja, dat is *14*.",Ja dat is 14,ja dat zijn 14,"['INTJ', 'PRON', 'PRON', 'NUM']","Yes, that's *14*.",4,0
6159,012,B,2_11,00:15:37.484,00:15:40.241,937.484,940.241,2.756999999999948,Ik heb die ene die jij op een kopje koffie vond lijken met die...,Ik heb die ene die jij op een kopje koffie vond lijken met die,ik hebben die een die jij op een kop koffie plaatsvinden lijken met die,"['PRON', 'VERB', 'PRON', 'NUM', 'PRON', 'PRON', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'PRON']",I got the one you thought looked like a cup of coffee with that....,14,5
