Begin Time - msec,End Time - msec,Duration - msec,A_LH_gesture,A_RH_gesture,B_LH_gesture,B_RH_gesture,File,File Path,A_LH_gesture_beat,A_LH_gesture_comments,A_LH_gesture_deixis,A_LH_gesture_iconicity,A_LH_gesture_pragmaticality,A_LH_gesture_referent,A_RH_gesture_beat,A_RH_gesture_comments,A_RH_gesture_deixis,A_RH_gesture_iconicity,A_RH_gesture_pragmaticality,A_RH_gesture_referent,A_speech,A_speech_eng,B_LH_gesture_beat,B_LH_gesture_comments,B_LH_gesture_deixis,B_LH_gesture_iconicity,B_LH_gesture_pragmaticality,B_LH_gesture_referent,B_RH_gesture_beat,B_RH_gesture_comments,B_RH_gesture_deixis,B_RH_gesture_iconicity,B_RH_gesture_pragmaticality,B_RH_gesture_referent,B_speech,B_speech_eng,accuracy,comments,correct_answer,director,given_answer,round,target,trial,pair,gesturer,iconic_a,iconic_b,iconic
908340,908480,140,,,,gesture,013.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,09A,"En bovenin een schroevendraaier en, achter hangt er nog een soort van rond deksel","And at the top there is a screwdriver and, behind there hangs another kind of round lid",,,N,B,,2.0,9.0,2_15,013,B,False,True,True
909403,909603,200,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,09D,,,,1.0,,09D,"En bovenin een schroevendraaier en, achter hangt er nog een soort van rond deksel","And at the top there is a screwdriver and, behind there hangs another kind of round lid",,,N,B,,2.0,9.0,2_15,013,B,False,True,True
923300,923660,360,,gesture,,,013.eaf,,,,,,,,,,,1.0,,14C-REP,En deze is diegene waarbij er een... eh... v-,And this one is the one where there is a... er... v-,,,,,,,,,,,,,,,,,14,A,,2.0,14.0,2_16,013,A,True,False,True
925147,925507,360,,gesture,,,013.eaf,,,,,,,,,,,1.0,,14C-rep,"Ja, hoe noem je - rechthoek uitkomt.","Yes, what do you call - rectangle comes out.",,,,,,,,,,,,,,,,,14,A,,2.0,14.0,2_16,013,A,True,False,True
926566,927086,520,,gesture,,,013.eaf,,,,,,,,,,,1.0,,14C,Maar ook nog deels er aanzit met bovenop een bolletje.,But also still partially attached to it with a ball on top.,,,,,,,,,,,,,,,,,14,A,,2.0,14.0,2_16,013,A,True,False,True
927266,927666,400,,gesture,,,013.eaf,,,,,,,,,,,1.0,,14A,Maar ook nog deels er aanzit met bovenop een bolletje.,But also still partially attached to it with a ball on top.,,,,,,,,,,,,,,,,,14,A,,2.0,14.0,2_16,013,A,True,False,True
930143,931723,1580,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,14D,,,,1.0,,14B,"Oh, en die pijp er doorheen.","Oh, and that pipe through it.",,,14,A,,2.0,14.0,2_16,013,B,False,True,True
946688,946908,220,,gesture,,,013.eaf,,,,,,,,,,,1.0,,14A,"Oh, dus, met het bolletje erop.","Oh, so, with the bullet on it.",,,,,,,,,,,,,,,,,K,B,,3.0,14.0,3_1,013,A,True,False,True
952650,953910,1260,,gesture,,,013.eaf,,,,,,,,,,,1.0,1.0,03C,"Eh, ik heb weer de gieter op een...","Um, I got the watering can again on a...",,,,,,,,,,,,,,,,,4,A,,3.0,3.0,3_2,013,A,True,False,True
959458,959738,280,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,08A,,,,1.0,,08A,"Ik heb ehm, ja die ene met die vierkant die erin is gevallen.","I have um, yes the one with the square that fell in.",,,J,B,,3.0,8.0,3_3,013,B,False,True,True
960411,960831,420,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,08B,,,,1.0,,08B,,,,,J,B,,3.0,8.0,3_3,013,B,False,True,True
973580,973880,300,,gesture,,,013.eaf,,,,,,,,,,,1.0,,05A,Met dat rechthoek er echt boveno-...,With that rectangle there really above-....,,,,,,,,,,,,,,,,,14,A,,3.0,5.0,3_4,013,A,True,False,True
974030,974460,430,,gesture,,,013.eaf,,,,,,,,,,,1.0,,05A,Met dat rechthoek er echt boveno-...,With that rectangle there really above-....,,,,,,,,,,,,,"Oh, ja ja ja.","Oh, yes yes yes yes.",,,14,A,,3.0,5.0,3_4,013,A,True,False,True
975194,975534,340,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,05A,,,,1.0,,05A,"Die erop is-, zeg maar, die ligt.","The one on it is-, say, that lies.",,,14,A,,3.0,5.0,3_4,013,B,False,True,True
975912,976472,560,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,05A,,,,1.0,,05A,"Die erop is-, zeg maar, die ligt.","The one on it is-, say, that lies.",,,14,A,,3.0,5.0,3_4,013,B,False,True,True
992621,993361,740,,gesture,,,013.eaf,,,,,,,,,,,1.0,,11D,"Oh ja, dit is die ene met een schroevendraaier erin en een eh rechthoek erin, en een neus erop.","Oh yeah, this is the one with a screwdriver in it and an um rectangle in it, and a nose on it.",,,,,,,,,,,,,,,,,1,A,,3.0,11.0,3_6,013,A,True,False,True
994312,994512,200,,gesture,,,013.eaf,,,,,,,,,,,1.0,,11A,"Oh ja, dit is die ene met een schroevendraaier erin en een eh rechthoek erin, en een neus erop.","Oh yeah, this is the one with a screwdriver in it and an um rectangle in it, and a nose on it.",,,,,,,,,,,,,,,,,1,A,,3.0,11.0,3_6,013,A,True,False,True
995069,995249,180,,gesture,,,013.eaf,,,,,,,,,,,1.0,,11B,"Oh ja, dit is die ene met een schroevendraaier erin en een eh rechthoek erin, en een neus erop.","Oh yeah, this is the one with a screwdriver in it and an um rectangle in it, and a nose on it.",,,,,,,,,,,,,,,,,1,A,,3.0,11.0,3_6,013,A,True,False,True
998192,998572,380,,gesture,,,013.eaf,,,,,,,,,,,1.0,,11C,Aan de rechterkant een neus en aan de linkerkant een driehoek eruit.,On the right side a nose and on the left side a triangle out.,,,,,,,,,,,,,,,,,1,A,,3.0,11.0,3_6,013,A,True,False,True
1004285,1004745,460,,,gesture,non-gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,02D,,,,,,,Ik heb die ene met die driehoek erop en het wiel eronder.,I have the one with the triangle on it and the wheel underneath.,,,E,B,,3.0,2.0,3_7,013,B,False,True,True
1005020,1005360,340,,,gesture,non-gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,02B,,,,,,,"Schroefdraaier links, blok rechts.","Screwdriver on the left, block on the right.",,,E,B,,3.0,2.0,3_7,013,B,False,True,True
1021014,1021745,731,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,main,,,,1.0,,main,"Oké, ik heb ehm, het andere hoofd zeg maar met eh links die twee dingen, de schroevendraaier en de ventilatiepijp.","Okay, I have um, the other head say with um on the left those two things, the screwdriver and the ventilation pipe.",,,N,B,,3.0,16.0,3_9,013,B,False,True,True
1022942,1023402,460,,,gesture,,013.eaf,,,,,,,,,,,,,,,,1.0,,,1.0,,16C+16D,,,,,,,"Oké, ik heb ehm, het andere hoofd zeg maar met eh links die twee dingen, de schroevendraaier en de ventilatiepijp.","Okay, I have um, the other head say with um on the left those two things, the screwdriver and the ventilation pipe.",,,N,B,,3.0,16.0,3_9,013,B,False,True,True
1025567,1025947,380,,,,gesture,013.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,16A,,,,,N,B,,3.0,16.0,3_9,013,B,False,True,True
1036980,1037480,500,,,,gesture,013.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,16A,"Eentje bovenop, dat is een soort van schroevendraaier.","One on top, which is kind of a screwdriver.",,,N,B,,3.0,16.0,3_9,013,B,False,True,True
1038014,1038734,720,,,gesture,,013.eaf,,,,,,,,,,,,,,,,,,1.0,1.0,,16C,,,,,,,Links zit er ook nog een schroevendraaier en nog zo'n ander buisje.,"On the left, there is also a screwdriver and another tube like that.",,,N,B,,3.0,16.0,3_9,013,B,False,True,True
1066864,1067744,880,,gesture,,,013.eaf,,,,,,,,,,,1.0,,07B,De tafel met die eh...,The table with those um...,,,,,,,,,,,,,,,,,10,A,,3.0,7.0,3_10,013,A,True,False,True
1068440,1068600,160,,gesture,,,013.eaf,,,,,,,,,,,1.0,,main,Dus dan heb je die normale vorm en dan s-k-zit er een vierkant hoog bovenaan met twee uitsteeksels.,So then you have that normal shape and then s-s-sits a square high at the top with two protrusions.,,,,,,,,,,,,,,,,,10,A,,3.0,7.0,3_10,013,A,True,False,True
1069633,1070033,400,,gesture,,,013.eaf,,,,,,,,,,,1.0,,07B,Dus dan heb je die normale vorm en dan s-k-zit er een vierkant hoog bovenaan met twee uitsteeksels.,So then you have that normal shape and then s-s-sits a square high at the top with two protrusions.,,,,,,,,,,,,,,,,,10,A,,3.0,7.0,3_10,013,A,True,False,True
1071100,1072620,1520,,gesture,,,013.eaf,,,,,,,,,,,1.0,,07C,Dus dan heb je die normale vorm en dan s-k-zit er een vierkant hoog bovenaan met twee uitsteeksels.,So then you have that normal shape and then s-s-sits a square high at the top with two protrusions.,,,,,,,,,,,,,,,,,10,A,,3.0,7.0,3_10,013,A,True,False,True
1082314,1082514,200,,gesture,,,013.eaf,,,,,,,,,,,1.0,,01C,"Ik heb, ik weet-, paddenstoel bovenop en links, ik bedoel, ja links, twee uitsteeksels en een vierkant.","I have, I know-, mushroom on top and on the left, I mean, yes on the left, two protrusions and a square.",,,,,,,,,,,,,,,,,3,A,,3.0,1.0,3_12,013,A,True,False,True
1115728,1115908,180,,gesture,,,013.eaf,,,,,,,,,,,1.0,,09A,"Ik heb de... s-, ja, met een schroevendraaier erin.","I have the... s-, yes, with a screwdriver in it.",,,,,,,,,,,,,,,,,7,A,,3.0,9.0,3_16,013,A,True,False,True
1117440,1119040,1600,,gesture,,,013.eaf,,,,,,,,,,,1.0,,09D,"Eh, rondje er een beetje, die je niet meer helemaal ziet.","Um, round there a little bit, which you can't quite see anymore.",,,,,,,,,,,,,,,,,7,A,,3.0,9.0,3_16,013,A,True,False,True
1119580,1120060,480,,gesture,,,013.eaf,,,,,,,,,,,1.0,,09B,En aan de onderkant een blok waar die...,And at the bottom a block where those...,,,,,,,,,,,,,,,,,7,A,,3.0,9.0,3_16,013,A,True,False,True
1120356,1120516,160,,gesture,,,013.eaf,,,,,,,,,,,1.0,,09B,En aan de onderkant een blok waar die...,And at the bottom a block where those...,,,,,,,,,,,,,,,,,7,A,,3.0,9.0,3_16,013,A,True,False,True
1146622,1147022,400,,gesture,,,013.eaf,,,,,,,,1.0,,,1.0,,08A,"Oh, met de vierkant erin gevallen.","Oh, fallen in with the square.",,,,,,,,,,,,,,,,,5,A,,4.0,8.0,4_4,013,A,True,False,True
1147839,1148279,440,,gesture,,,013.eaf,,,,,,,,,,,1.0,,08E,En aan de onderkant nog iets eruit.,And at the bottom something more out.,,,,,,,,,,,,,,,,,5,A,,4.0,8.0,4_4,013,A,True,False,True
1149483,1149723,240,,gesture,,,013.eaf,,,,,,,,,,1.0,1.0,,08C+08D,"En, rechts ook twee dingen.","And, on the right also two things.",,,,,,,,,,,,,,,,,5,A,,4.0,8.0,4_4,013,A,True,False,True
1157354,1158034,680,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,05A,,,,1.0,,05A,Wa-met die balk bovenop liggend.,Wa-with that beam lying on top.,,,M,B,,4.0,5.0,4_5,013,B,False,True,True
1168353,1168933,580,,gesture,,,013.eaf,,,,,,,,,,,1.0,,14C,"Ja, met die recht... rechthoekige gestandaard en balletje bovenop en buis erdoorheen.","Yes, with those straight ... rectangular standard and ball on top and tube through it.",,,,,,,,,,,,,,,,,3,A,,4.0,14.0,4_6,013,A,True,False,True
1169280,1169440,160,,gesture,,,013.eaf,,,,,,,,,,,1.0,,14A,"Ja, met die recht... rechthoekige gestandaard en balletje bovenop en buis erdoorheen.","Yes, with those straight ... rectangular standard and ball on top and tube through it.",,,,,,,,,,,,,,,,,3,A,,4.0,14.0,4_6,013,A,True,False,True
1170080,1171020,940,,gesture,,,013.eaf,,,,,,,,,,,1.0,,14B+14D,"Ja, met die recht... rechthoekige gestandaard en balletje bovenop en buis erdoorheen.","Yes, with those straight ... rectangular standard and ball on top and tube through it.",,,,,,,,,,,,,,,,,3,A,,4.0,14.0,4_6,013,A,True,False,True
1173882,1175002,1120,,gesture,,,013.eaf,,,,,,,,,,,1.0,,14B+14D,,,,,,,,,,,,,,,"Even kijken, eh...","Let's see, um...",,,3,A,,4.0,14.0,4_6,013,A,True,False,True
1179940,1180140,200,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,09B,,,,1.0,,09B,"Ik heb die eh prullenbak die op een standaard staat, met die schroefdraai erin.","I have that um trash can that sits on a stand, with that screw turn in it.",,,O,B,,4.0,9.0,4_7,013,B,False,True,True
1181004,1181324,320,,,,gesture,013.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,09A,"Ik heb die eh prullenbak die op een standaard staat, met die schroefdraai erin.","I have that um trash can that sits on a stand, with that screw turn in it.",,,O,B,,4.0,9.0,4_7,013,B,False,True,True
1181900,1182300,400,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,09D,,,,1.0,,09D,,,,,O,B,,4.0,9.0,4_7,013,B,False,True,True
1191960,1193069,1109,,gesture,,,013.eaf,,,,,,,,,,,1.0,,02C,En linksonder nog een rondje die er een beetje uitkomt.,And in the lower left corner another round that comes out a little bit.,,,,,,,,,,,,,,,,,10,A,,4.0,2.0,4_8,013,A,True,False,True
1197995,1198175,180,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,07B,,,,1.0,,07B,Ik heb die eh tafel die erin is gevallen met dat bakje erop.,I have that um table that fell in with that tray on it.,,,N,B,,4.0,7.0,4_9,013,B,False,True,True
1239902,1240886,984,,gesture,,,013.eaf,,,,,,,,1.0,She seems to mime the rolling associated with the verbal label,,1.0,,10A+10B+10E+10F,Ik heb degene waarvan je zei dat het een prullenbak op s- een rolding is.,I have the one you said is a trash can on s- a rolling thing.,,,,,,,,,,,,,,,,,8,A,,4.0,10.0,4_16,013,A,True,False,True
1272952,1273232,280,,gesture,,,013.eaf,,,,,,,,,,,1.0,,05A,Ik heb de stofzuigrobot met het rechthoek bovenop.,I have the vacuum cleaner robot with the rectangle on top.,,,,,,,,,,,,,,,,,7,A,,5.0,5.0,5_4,013,A,True,False,True
1278599,1278739,140,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,14D,,,,1.0,,14B,Ik heb die ene die op één been staat.,I have the one standing on one leg.,,,F,B,,5.0,14.0,5_5,013,B,False,True,True
1291340,1291640,300,,,gesture,gesture,013.eaf,,,,,,,,,,,,,,,,,,,1.0,,08A,,,,1.0,,08A,Ik heb eh die ene met het vierkant wat erin is gevallen.,I have eh the one with the square that fell in.,,,H,B,,5.0,8.0,5_7,013,B,False,True,True
1320410,1320770,360,,gesture,,,013.eaf,,,,,,,,,,,1.0,,09A,Ik heb degene met de schroevendraaier eruit en het rondje erachter.,I got the one with the screwdriver out and the round behind it.,,,,,,,,,,,,,,,,,16,A,,5.0,9.0,5_12,013,A,True,False,True
1321330,1321900,570,,gesture,,,013.eaf,,,,,,,,,,,1.0,,09D,Ik heb degene met de schroevendraaier eruit en het rondje erachter.,I got the one with the screwdriver out and the round behind it.,,,,,,,,,,,,,,,,,16,A,,5.0,9.0,5_12,013,A,True,False,True
1323220,1323615,395,,gesture,,,013.eaf,,,,,,,,,,,1.0,,09C,Aan de linkerkant nog iets eruit.,"On the left side, something more out.",,,,,,,,,,,,,Ja.,Yes.,,,16,A,,5.0,9.0,5_12,013,A,True,False,True
1339920,1340218,298,,gesture,,,013.eaf,,,,,,,,1.0,,,1.0,,11D,Ik heb degene met de schroevendraaier en het rechthoek eruit en het neusje.,I got the one with the screwdriver and the rectangle out and the nose.,,,,,,,,,,,,,,,,,2,A,,5.0,11.0,5_14,013,A,True,False,True
1340680,1341100,420,,gesture,,,013.eaf,,,,,,,,,,,1.0,,11A,Ik heb degene met de schroevendraaier en het rechthoek eruit en het neusje.,I got the one with the screwdriver and the rectangle out and the nose.,,,,,,,,,,,,,,,,,2,A,,5.0,11.0,5_14,013,A,True,False,True
1341497,1341677,180,,gesture,,,013.eaf,,,,,,,,,,,1.0,,11B,Ik heb degene met de schroevendraaier en het rechthoek eruit en het neusje.,I got the one with the screwdriver and the rectangle out and the nose.,,,,,,,,,,,,,,,,,2,A,,5.0,11.0,5_14,013,A,True,False,True
1344424,1345420,996,,gesture,,,013.eaf,,,,,,,,,,,1.0,,11B,"Met de b-bolletje, sorry, bolletje aan de rechterkant nog.","With the b-ball, sorry, ball on the right still.",,,,,,,,,,,,,,,,,2,A,,5.0,11.0,5_14,013,A,True,False,True
1346074,1346380,306,,gesture,,,013.eaf,,,,,,,,,,,1.0,,11B,"Met de b-bolletje, sorry, bolletje aan de rechterkant nog.","With the b-ball, sorry, ball on the right still.",,,,,,,,,,,,,,,,,2,A,,5.0,11.0,5_14,013,A,True,False,True
1348241,1348621,380,,gesture,,,013.eaf,,,,,,,,,,,1.0,,11D,En dan zit er een schroevendraaier uit en een rechthoek.,And then there's a screwdriver out and a rectangle.,,,,,,,,,,,,,,,,,2,A,,5.0,11.0,5_14,013,A,True,False,True
1349260,1349600,340,,gesture,,,013.eaf,,,,,,,,,,,1.0,,11A,En dan zit er een schroevendraaier uit en een rechthoek.,And then there's a screwdriver out and a rectangle.,,,,,,,,,,,,,,,,,2,A,,5.0,11.0,5_14,013,A,True,False,True
1350124,1350444,320,,gesture,,,013.eaf,,,,,,,,,,,1.0,,11C,,,,,,,,,,,,,,,,,,,2,A,,5.0,11.0,5_14,013,A,True,False,True
1361309,1361549,240,,gesture,,,013.eaf,,,,,,,,1.0,,,1.0,,07B,Ik heb de tafel slash dienblad waar die bak is ingevallen.,I have the table slash tray that that tray fell into.,,,,,,,,,,,,,,,,,14,A,,5.0,7.0,5_16,013,A,True,False,True
1361909,1362529,620,,gesture,,,013.eaf,,,,,,,,,,,1.0,,main,Ik heb de tafel slash dienblad waar die bak is ingevallen.,I have the table slash tray that that tray fell into.,,,,,,,,,,,,,,,,,14,A,,5.0,7.0,5_16,013,A,True,False,True
1363160,1363372,212,,gesture,,,013.eaf,,,,,,,,,,,1.0,,07A,Met nog een bakje erop.,With another tray on top.,,,,,,,,,,,,,,,,,14,A,,5.0,7.0,5_16,013,A,True,False,True
1420759,1421319,560,gesture,,,,013.eaf,,,,,1.0,,02C,,,,,,,Midden links een schroevendraaier iets en linksonder het wieletje.,Center left a screwdriver something and bottom left the little wheel.,,,,,,,,,,,,,,,,,5,A,,6.0,2.0,6_8,013,A,True,False,True
1421720,1422520,800,gesture,,,,013.eaf,,,,1.0,1.0,,02B,,,,,,,En aan de rechterkant ook nog een raar blok.,And on the right side also a weird block.,,,,,,,,,,,,,,,,,5,A,,6.0,2.0,6_8,013,A,True,False,True
1452120,1452240,120,,,,gesture,013.eaf,,,,,,,,,,,,,,Met nog zoiets eronderuit.,With another such thing underneath.,,,,,,,,He seems to be gesturing based on the other participants' description,,1.0,,07B,,,,,8,A,,6.0,8.0,6_14,013,B,False,True,True
1464537,1464897,360,gesture,gesture,,,013.eaf,,,,,1.0,,08A,,,,1.0,,08A,"Oh, dus zeg maar met die eh...","Oh, so say with that um....",,,,,,,,,,,,,,,,,8,A,,6.0,8.0,6_14,013,A,True,False,True
1481240,1481560,320,gesture,gesture,,,013.eaf,,,unsure,,1.0,,10E+10F,,unsure,,1.0,,10A+10B,Ik heb diegene waarvan je zei dat een prullenbak op wielen was.,I have the one you said was a trash can on wheels.,,,,,,,,,,,,,,,,,14,A,,6.0,10.0,6_16,013,A,True,False,True
21026,29362,8336,gesture,,,,015.eaf,,,,,1.0,,main,,,,,,,"Oké,het plaatje dat ik zie is zeg maar een kop met aan de zijkant alsof je twee tanden hebt.","Okay,the picture I see is say a head with on the side as if you have two teeth.",,,,,,,,,,,,,,,,,6,A,,1.0,4.0,1_1,015,A,True,False,True
22246,22466,220,,gesture,,,015.eaf,,,,,1.0,,main,1.0,,,1.0,,04B,"Oké,het plaatje dat ik zie is zeg maar een kop met aan de zijkant alsof je twee tanden hebt.","Okay,the picture I see is say a head with on the side as if you have two teeth.",,,,,,,,,,,,,,,,,6,A,,1.0,4.0,1_1,015,A,True,False,True
24474,25094,620,,gesture,,,015.eaf,,,,,1.0,,main,,,,1.0,,04A,"En dan boven een toeters, net als alsof je het een tube hebt.","And then above a horn, just like if you have it a tube.",,,,,,,,,,,,,,,,,6,A,,1.0,4.0,1_1,015,A,True,False,True
39102,39642,540,,,gesture,gesture,015.eaf,,,,,,,,,,,,,,,,,,,1.0,,main,,,,1.0,,main,Ik had die- Het is ook inderdaad weer die kop met een soort grote neus.,I had that- It is also indeed that head again with a kind of big nose.,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
40184,40644,460,,,,gesture,015.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,11B,Ik had die- Het is ook inderdaad weer die kop met een soort grote neus.,I had that- It is also indeed that head again with a kind of big nose.,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
47702,48022,320,,,gesture,,015.eaf,,,,,,,,,,,,,,,,,,,1.0,,11D-REP,,,,,,,Omdat er (het) lijkt aan de linkerkant een soort schroevendraaier uit te steken.,Because (it) seems to have some kind of screwdriver sticking out on the left side.,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
48510,48910,400,,,gesture,,015.eaf,,,,,,,,,,,,,,,,,,,1.0,,11D-rep,,,,,,,Omdat er (het) lijkt aan de linkerkant een soort schroevendraaier uit te steken.,Because (it) seems to have some kind of screwdriver sticking out on the left side.,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
49746,50026,280,,,,gesture,015.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,11A,En daarnaast heb je dan nog een soort meetlat ofzo.,"And in addition to that, you then have some kind of ruler or something.",,,B,B,,1.0,11.0,1_2,015,B,False,True,True
50200,51300,1100,,,,gesture,015.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,11A,En daarnaast heb je dan nog een soort meetlat ofzo.,"And in addition to that, you then have some kind of ruler or something.",,,B,B,,1.0,11.0,1_2,015,B,False,True,True
54754,54974,220,,,,gesture,015.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,11C,En aan de linkerkant van het figuur heb je nog iets uitsteken.,And on the left side of the figure you still have something sticking out.,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
54787,55107,320,,,gesture,,015.eaf,,,,,,,,,,,,,,,,,,,1.0,,main,,,,1.0,,11C,En aan de linkerkant van het figuur heb je nog iets uitsteken.,And on the left side of the figure you still have something sticking out.,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
55487,56187,700,,,gesture,,015.eaf,,,,,,,,,,,,,,,,,,,1.0,,11C,,,,,,,Een klein...,A small...,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
55747,56167,420,,,,gesture,015.eaf,,,,,,,,,,,,,,,,,,,1.0,,11C,,,,1.0,,11C,Een klein...,A small...,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
65516,69195,3679,gesture,,,,015.eaf,,,,,1.0,,main,,,,,,,Heeft die heeft die kop zeg maar als doorsnede ook een plat iets?,Does it have that head say as a cross-section also a flat something?,,,,,,,,,,,,,,,,,B,B,,1.0,11.0,1_2,015,A,True,False,True
66697,68218,1521,,gesture,,,015.eaf,,,,,1.0,,main,,"Presumably, might also be 07B",,1.0,,15C,Heeft die heeft die kop zeg maar als doorsnede ook een plat iets?,Does it have that head say as a cross-section also a flat something?,,,,,,,,,,,,,,,,,B,B,,1.0,11.0,1_2,015,A,True,False,True
70749,71289,540,,,gesture,gesture,015.eaf,,,,,,,,,,,,,,,,1.0,,,1.0,,main,1.0,,,1.0,,main,Het is dus echt gewoon een een kom met aan de rechterkant een een bol.,So it's really just a one bowl with a one sphere on the right side.,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
72718,72858,140,,,,gesture,015.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,11B,Het is dus echt gewoon een een kom met aan de rechterkant een een bol.,So it's really just a one bowl with a one sphere on the right side.,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
77408,77628,220,,,gesture,gesture,015.eaf,,,,,,,,,,,,,,,,,,,1.0,,11D,,,,1.0,,11A,En er steken dus eigenlijk twee dingen verticaal omhoog.,And so there are actually two things sticking up vertically.,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
79813,79953,140,,,gesture,gesture,015.eaf,,,,,,,,,,,,,,,,,,,1.0,,main,,,,1.0,,main,En aan de linkerkant van de kom heb je dan een een horizontaal klein uitsteek.,And then on the left side of the bowl you have a a horizontal small protrusion.,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
81491,81571,80,,,,gesture,015.eaf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,11C,En aan de linkerkant van de kom heb je dan een een horizontaal klein uitsteek.,And then on the left side of the bowl you have a a horizontal small protrusion.,,,B,B,,1.0,11.0,1_2,015,B,False,True,True
87953,93349,5396,gesture,,,,015.eaf,,,,,1.0,,main,,,,,,,,,,,,,,,,,,,,,,,,,16,A,,1.0,14.0,1_3,015,A,True,False,True
91076,91676,600,,gesture,,,015.eaf,,,,,1.0,,main,,,,1.0,,14B+14D,waarbij je het stuur eromheen hebt,where you have the steering wheel around it,,,,,,,,,,,,,,,,,16,A,,1.0,14.0,1_3,015,A,True,False,True
