pair,round,trial,director,target,accuracy,A_speech,B_speech,A_speech_eng,B_speech_eng,A_LH_gesture_referent,A_RH_gesture_referent,B_LH_gesture_referent,B_RH_gesture_referent,A_gesture_referent,A_gesture_referent2,B_gesture_referent,B_gesture_referent2,begin_time,end_time,duration,iconic
011,1.0,1_3,B,2.0,,,"Oh, ja, deze had ik omschreven als, er staat een piramide bovenop.",,"Oh, yes, this one I had described as, there's a pyramid on top.",,,,02A,,,02A,,192977,194137,1160,True
011,1.0,1_3,B,2.0,,"Oh, ja, een piramide bovenop met zo'n zijkant.",,"Oh, yes, a pyramid on top with a side like that.",,02D,02D,,,02D,,,,196757,198157,1400,True
011,1.0,1_3,B,2.0,,Een soort van telescoop en een arm.,,A kind of telescope and an arm.,,,02B,,,02B,,,,198990,203090,4100,True
011,1.0,1_3,B,2.0,,Een s- halve schij- een halve schijf.,"Ja, en daaronder zit nog een half bolletje of zo.",A s- half a disc- half a disc.,"Yes, and under that is another half ball or so.",,02C,,,02C,,,,203437,205677,2240,True
011,1.0,1_4,A,7.0,,Met een dienblad.,,With a tray.,,07B,07B,,,07B,,,,213431,214711,1280,True
011,1.0,1_4,A,7.0,,Met zo'n bakje erbovenop met twee uitstekende...,,With one of those trays on top with two protruding...,,07A,07A,,,07A,,,,215679,216299,620,True
011,1.0,1_4,A,7.0,,Met zo'n bakje erbovenop met twee uitstekende...,,With one of those trays on top with two protruding...,,07C,07C,,,07C,,,,216673,219313,2640,True
011,1.0,1_4,A,7.0,,,"Ja, ik vond het meer op een bankje lijken.",,"Yes, I thought it was more like a bench.",,,07B+07C,07B+07C,,,07B+07C,,220736,223336,2600,True
011,1.0,1_5,B,4.0,,,"Oké ehm, dit vond ik lijken op, ook weer de piramide, maar dan lijkt het meer op een vulkaan.",,"Okay um, this I thought was similar to, again the pyramid, but then it looks more like a volcano.",,,04A,04A,,,04A,,232010,232410,400,True
011,1.0,1_5,B,4.0,,,"Oké ehm, dit vond ik lijken op, ook weer de piramide, maar dan lijkt het meer op een vulkaan.",,"Okay um, this I thought was similar to, again the pyramid, but then it looks more like a volcano.",,,04A,04A,,,04A,,232921,233661,740,True
011,1.0,1_5,B,4.0,,,"En aan de zijkant heeft het twee uitstekende,",,"And on the side it has two excellent ones,",,,,04B-REP,,,04B,,236150,236470,320,True
011,1.0,1_5,B,4.0,,,"Ja, het lijkt misschien een beetje op twee borden of zo.",,"Yes, it may seem a bit like two plates or so.",,,,04B,,,04B,,241975,242735,760,True
011,1.0,1_5,B,4.0,,,"Ja, en links heeft het dus ook nog een puntig iets en dan aan de onderkant een soort voet.",,"Yes, and so on the left it also has a pointy something and then on the bottom a kind of foot.",,,04D,,,,04D,,248112,248292,180,True
011,1.0,1_5,B,4.0,,,"Ja, en links heeft het dus ook nog een puntig iets en dan aan de onderkant een soort voet.",,"Yes, and so on the left it also has a pointy something and then on the bottom a kind of foot.",,,04D,,,,04D,,248632,249732,1100,True
011,1.0,1_5,B,4.0,,"Met die bek, zeg maar.",,"With that beak, so to speak.",,04B,04B,,,04B,,,,256084,257004,920,True
011,1.0,1_5,B,4.0,,En dan een soort van piramide bovenop die afgekapt is.,,And then a sort of pyramid on top that is truncated.,,04A,04A,,,04A,,,,260565,261225,660,True
011,1.0,1_5,B,4.0,,En dan een soort van piramide bovenop die afgekapt is.,,And then a sort of pyramid on top that is truncated.,,,04A,,,04A,,,,261425,262965,1540,True
011,1.0,1_6,A,5.0,,[*] Hij heeft twee van die dingen aan de zijkant.,,[*] It has two of those things on the side.,,05E,05D,,,05D,05E,,,271660,273240,1580,True
011,1.0,1_6,A,5.0,,"En dan zo'n V, zo'n soort van snavel.",,"And then such a V, such a kind of beak.",,05C,05C,,,05C,,,,273719,275399,1680,True
011,1.0,1_6,A,5.0,,,,,,,05A,,,05A,,,,275899,279459,3560,True
011,1.0,1_6,A,5.0,,,"Oh, en is het zo dat je die ene vin niet goed ziet?",,"Oh, and is it that you can't see that one fin very well?",,,,05D,,,05D,,284679,287539,2860,True
011,1.0,1_6,A,5.0,,Die zit achter de snavel die zo zit met een stokje erin.,,That is behind the beak that sits like this with a stick in it.,,05C,05C,,,05C,,,,289424,289924,500,True
011,1.0,1_6,A,5.0,,Die zit achter de snavel die zo zit met een stokje erin.,,That is behind the beak that sits like this with a stick in it.,,,05B,,,05B,,,,290284,291844,1560,True
011,1.0,1_7,B,10.0,,,"Dus het is aan de rechterkant, je hebt het aan beide kanten, steek het uit aan de...",,"So it's on the right side, you have it on both sides, stick it out on the...",,,,10A+10B,,,10A+10B,,306213,306453,240,True
011,1.0,1_7,B,10.0,,,"Dus het is aan de rechterkant, je hebt het aan beide kanten, steek het uit aan de...",,"So it's on the right side, you have it on both sides, stick it out on the...",,,,10A+10B,,,10A+10B,,307133,307633,500,True
011,1.0,1_7,B,10.0,,Was dat het ka- kanon die ik omschreef?,"Dus het is aan de rechterkant, je hebt het aan beide kanten, steek het uit aan de...",Was that the ka-canon I described?,"So it's on the right side, you have it on both sides, stick it out on the...",,,,10A+10B,,,10A+10B,,308469,308829,360,True
011,1.0,1_7,B,10.0,,,"Oh ja, met dat met dat vlak erachter.",,"Oh yes, with that with that plane behind it.",,,,10D,,,10D,,312259,312999,740,True
011,1.0,1_7,B,10.0,,Met zo'n schuin vlak.,,With such a sloping surface.,,10D,10D,,,10D,,,,314930,315810,880,True
011,1.0,1_7,B,10.0,,,"Ja, ja, klopt.",,"Yes, yes, right.",10C,,,,10C,,,,316057,317197,1140,True
011,1.0,1_7,B,10.0,,En dan aan de ene kant met een bolling aan de zijkant en nog een bolling.,,And then on one side with a bulge on the side and another bulge.,,10E,,,,10E,,,,317758,318098,340,True
011,1.0,1_7,B,10.0,,En dan aan de ene kant met een bolling aan de zijkant en nog een bolling.,,And then on one side with a bulge on the side and another bulge.,,,10F,,,10F,,,,318486,319466,980,True
011,1.0,1_7,B,10.0,,En dan aan de ene kant met een bolling aan de zijkant en nog een bolling.,,And then on one side with a bulge on the side and another bulge.,,,10B,,,10B,,,,319626,320646,1020,True
011,1.0,1_7,B,10.0,,,"Ja, en die aan de rechterkant steekt iets meer uit.",,"Yes, and the one on the right sticks out a little more.",,,,10A+10B-REP,,,10A+10B,,321526,321766,240,True
011,1.0,1_8,A,3.0,,"Aan de onderkant zit zo'n soort van swirl, zit die gedraaid.",,"On the underside is such a swirl, is it twisted.",,,03C,,,03C,,,,329336,329896,560,True
011,1.0,1_8,A,3.0,,"Aan de onderkant zit zo'n soort van swirl, zit die gedraaid.",,"On the underside is such a swirl, is it twisted.",,,03C,,,03C,,,,330289,331689,1400,True
011,1.0,1_8,A,3.0,,Eh op een voetstuk van een driehoek.,,Um on a pedestal of a triangle.,,03D,03D,,,03D,,,,332761,335150,2389,True
011,1.0,1_8,A,3.0,,En dan steekt er aan de zijkant iets uit en een vierkant blokje rechts.,,And then something sticks out on the side and a square block on the right.,,03E,,,,03E,,,,335599,336479,880,True
011,1.0,1_8,A,3.0,,En dan steekt er aan de zijkant iets uit en een vierkant blokje rechts.,,And then something sticks out on the side and a square block on the right.,,,03B,,,03B,,,,336942,338162,1220,True
011,1.0,1_9,B,8.0,,,maar deze heeft in ieder geval een eh aan de onderkant een iets wat uitsteekt.,,but at least this one has a eh at the bottom a something sticking out.,,,,08E,,,08E,,352580,354339,1759,True
011,1.0,1_9,B,8.0,,,En heeft die twee dingen die eruit steken ook.,,And has those two things sticking out too.,,,08B,08B,,,08B,,365843,366643,800,True
011,1.0,1_9,B,8.0,,,En heeft die twee dingen die eruit steken ook.,,And has those two things sticking out too.,08B,08B,,,08B,,,,367044,368204,1160,True
011,1.0,1_9,B,8.0,,Want een soort van een been zit zo en aan de andere kant zit ook nog zo.,,Because kind of one leg is like this and on the other side is also like this.,,,08E,,,08E,,,,370619,371170,551,True
011,1.0,1_9,B,8.0,,Want een soort van een been zit zo en aan de andere kant zit ook nog zo.,,Because kind of one leg is like this and on the other side is also like this.,,,08D,,,08D,,,,371590,373090,1500,True
011,1.0,1_9,B,8.0,,,"Oh ja, ja, klopt.",,"Oh yes, yes, right.",08E,08D,,,08D,08E,,,373819,374839,1020,True
011,1.0,1_10,A,11.0,,"Ehm deze vond ik een beetje op een een koffiemokje met twee dingen erin, zeg maar.",,"Um this one I thought looked a bit like a a coffee mug with two things in it, so to speak.",,11D,11A,,,11A,11D,,,382126,383066,940,True
011,1.0,1_10,A,11.0,,"Eh er zit, er in zitten twee dingen, eén zo'n soort van",,"Um there's, there's two things in there, one kind of like that",,11D,11D,,,11D,,,,386603,388363,1760,True
011,1.0,1_10,A,11.0,,En een stokje.,"Ja, en de andere is gewoon een rechthoek.",And a stick.,"Yes, and the other one is just a rectangle.",,,,11A,,,11A,,389084,390704,1620,True
011,1.0,1_10,A,11.0,,En een stokje.,"Ja, en de andere is gewoon een rechthoek.",And a stick.,"Yes, and the other one is just a rectangle.",,11A,,11A,11A,,11A,,389284,390044,760,True
011,1.0,1_10,A,11.0,,En een rondje aan de zijkant en nog zo'n soort van gietertje links.,,And a round on the side and another kind of watering can on the left.,,,11B,,,11B,,,,390926,391706,780,True
011,1.0,1_10,A,11.0,,En een rondje aan de zijkant en nog zo'n soort van gietertje links.,,And a round on the side and another kind of watering can on the left.,,11C,,,,11C,,,,392621,393661,1040,True
011,1.0,1_11,B,16.0,,,"Ja, dit vond ik, Ik vind het op twee regendruppels lijken eigenlijk.",,"Yes, I found this, I think it looks like two raindrops actually.",,,16A+16C,16A+16C,,,16A+16C,,403648,404028,380,True
011,1.0,1_11,B,16.0,,,En de ene gaat recht naar v-boven en de andere die gaat naar de zijkant.,,And one goes straight to v-up and the other that goes to the side.,,,,16A,,,16A,,405445,406265,820,True
011,1.0,1_11,B,16.0,,"Oh, met de tele, met een soort van telescoop eraan.",Dat zijn gewo- die dat zijn twee precies dezelfde dingen.,"Oh, with the tele, with a kind of telescope attached to it.",Those are just-those are two exactly the same things.,,,16C,16A,,,16A,16C,412934,414810,1876,True
011,1.0,1_11,B,16.0,,"Dus je hebt zeg maar hier, hier en achter een soort van staart?",Ja.,"So you have say here, here and behind kind of a tail?",Yes.,,16A,,,16A,,,,418785,419085,300,True
011,1.0,1_11,B,16.0,,"Dus je hebt zeg maar hier, hier en achter een soort van staart?",,"So you have say here, here and behind kind of a tail?",,16C,,,,16C,,,,419265,419605,340,True
011,1.0,1_11,B,16.0,,"Dus je hebt zeg maar hier, hier en achter een soort van staart?",,"So you have say here, here and behind kind of a tail?",,,16B,,,16B,,,,419865,420085,220,True
011,1.0,1_11,B,16.0,,"Dus je hebt zeg maar hier, hier en achter een soort van staart?",,"So you have say here, here and behind kind of a tail?",,,16D,,,16D,,,,420405,422885,2480,True
011,1.0,1_12,A,13.0,,"Oh, deze vond ik een beetje op een zwembad lijken met eh, je had onder heb je een hele,dat is het enige plaatje met onder een vierkante plank.",,"Oh, this one I thought looked a little bit like a pool with um, you had under you have a whole,that's the only picture with under a square board.",,13D,13D,,,13D,,,,430378,430778,400,True
011,1.0,1_12,A,13.0,,"Oh, deze vond ik een beetje op een zwembad lijken met eh, je had onder heb je een hele,dat is het enige plaatje met onder een vierkante plank.",,"Oh, this one I thought looked a little bit like a pool with um, you had under you have a whole,that's the only picture with under a square board.",,13D-REP,13D-REP,,,13D,,,,433406,434066,660,True
011,1.0,1_12,A,13.0,,Van die kralen erachter.,(Dan) en dan heeft hij zo twee van die stokjes daarboven.,Of those beads behind it.,(Dan) and then he has two of those sticks up there like that.,,,,15A,,,15A,,437991,439651,1660,True
011,1.0,1_12,A,13.0,,Van die kralen erachter.,(Dan) en dan heeft hij zo twee van die stokjes daarboven.,Of those beads behind it.,(Dan) and then he has two of those sticks up there like that.,,13A,,15A,13A,,15A,,438291,441631,3340,True
011,1.0,1_12,A,13.0,,,"Oh, met van die t- t- twee uitstekende aan aan beide kanten van die uitstekende kralen.",,"Oh, with those t- t- two protruding on either side of those protruding beads.",,,13A,13A,,,13A,,444174,445094,920,True
011,1.0,1_12,A,13.0,,,"Oh, met van die t- t- twee uitstekende aan aan beide kanten van die uitstekende kralen.",,"Oh, with those t- t- two protruding on either side of those protruding beads.",,,13A,13A,,,13A,,445334,447194,1860,True
011,1.0,1_13,B,14.0,,,"En dan heeft hij, ja aan de zijkant aan links van de zijkant een soort gieter.",,"And then he has, yes on the side to the left of the side a kind of watering can.",,,14D,,,,14D,,465079,465479,400,True
011,1.0,1_13,B,14.0,,,En er staat ook nog een een rechthoekig blok bij.,,And it also has a rectangular block.,,,14B,,,,14B,,468166,469446,1280,True
011,1.0,1_13,B,14.0,,"Oh, een soort van paal.",,"Oh, some kind of pole.",,,,14B,,,,14B,,470046,470406,360,True
011,1.0,1_13,B,14.0,,Lijkt een beetje alsof hij die paal wil knuffelen met die twee...,,Looks a little like he wants to hug that pole with those two....,,14D,14B,,,14B,14D,,,474835,475255,420,True
011,1.0,1_14,A,15.0,,En aan de zijkant een soort van schoorsteen en bovenop twee uitsteeksels.,,And on the side a kind of chimney and on top two protrusions.,,15D,,,,15D,,,,488491,490246,1755,True
011,1.0,1_14,A,15.0,,En aan de zijkant een soort van schoorsteen en bovenop twee uitsteeksels.,,And on the side a kind of chimney and on top two protrusions.,,15A,,,,15A,,,,490639,491179,540,True
011,1.0,1_14,A,15.0,,En aan de zijkant een soort van schoorsteen en bovenop twee uitsteeksels.,"Ja, twee, ja.",And on the side a kind of chimney and on top two protrusions.,"Yes, two, yes.",,,,15A,,,15A,,491783,492023,240,True
011,1.0,1_15,B,6.0,,,Eh dit vond ik een beetje op een eh spies lijken.,,Um this I thought looked a bit like an um skewer.,,,,06D,,,06D,,500454,500974,520,True
011,1.0,1_15,B,6.0,,,"Want het, er zit een eh stok door een bolling heen.",,"Because it, there's an um stick through a bulge.",,,,06D,,,06D,,501636,501916,280,True
011,1.0,1_15,B,6.0,,,"Want het, er zit een eh stok door een bolling heen.",,"Because it, there's an um stick through a bulge.",,,,06D,,,06D,,503350,503530,180,True
011,1.0,1_15,B,6.0,,,"Want het, er zit een eh stok door een bolling heen.",,"Because it, there's an um stick through a bulge.",,,,06B,,,06B,,503862,504182,320,True
011,1.0,1_15,B,6.0,,,En aan het uiteinde is het hal- een eh plat rondje.,,And at the end is the hall-an um flat round.,,,,06C,,,06C,,505517,506737,1220,True
011,1.0,1_15,B,6.0,,,En daarboven in is een eh,,And up there is an um,,,,06A,,,06A,,509644,510344,700,True
011,1.0,1_15,B,6.0,,"Lijkt hij misschien een beetje op een, zo'n filmset, weet je wel, met zo'n dingetje er achter en dan...",,"Does he maybe look a little bit like a, one of those movie sets, you know, with one of those little things behind it and then....",,09A,,,,09A,,,,521994,522554,560,True
011,1.0,1_15,B,6.0,,"Lijkt hij misschien een beetje op een, zo'n filmset, weet je wel, met zo'n dingetje er achter en dan...",,"Does he maybe look a little bit like a, one of those movie sets, you know, with one of those little things behind it and then....",,09A,09D,,,09D,09A,,,522434,524910,2476,True
011,1.0,1_15,B,6.0,,,Maar dat deed me gewoon echt vooral aan een spies denken.,,But that just really reminded me mostly of a skewer.,,,,06D,,,06D,,527150,527730,580,True
011,1.0,1_15,B,6.0,,En on-,Omdat het zo echt...,And on-,Because it's so real...,,,,06D,,,06D,,528575,528955,380,True
011,1.0,1_15,B,6.0,,En onder heeft hij een soort van statiefje.,,And underneath it has some kind of tripod.,,,09B,,,09B,,,,531258,534018,2760,True
011,1.0,1_15,B,6.0,,,En dan daarbovenop een soort staartje of zo.,,And then on top of that a kind of tail or something.,,,,06A,,,06A,,544574,545994,1420,True
011,1.0,1_15,B,6.0,,Van een sprietje.,En dan daarbovenop een soort staartje of zo.,From a sprite.,And then on top of that a kind of tail or something.,06A,,,06A,06A,,06A,,545990,546794,804,True
011,1.0,1_16,A,9.0,,,,,,,09D,,,09D,,,,551969,553589,1620,True
011,1.0,1_16,A,9.0,,"Die met het rondje achter, de regendruppel bovenop en links een spies.",,"The one with the round behind, the raindrop on top and a skewer on the left.",,,09A,,,09A,,,,553929,554709,780,True
011,1.0,1_16,A,9.0,,"Die met het rondje achter, de regendruppel bovenop en links een spies.",,"The one with the round behind, the raindrop on top and a skewer on the left.",,,09C,,,09C,,,,555069,556789,1720,True
011,1.0,1_16,A,9.0,,En onderop een soort van ovaal vormig,,And at the bottom a kind of oval shaped,,09B,09B,,,09B,,,,558459,559379,920,True
011,1.0,1_16,A,9.0,,En onderop een soort van ovaal vormig,,And at the bottom a kind of oval shaped,,09B,09B,,,09B,,,,558459,561959,3500,True
011,1.0,1_16,A,9.0,,En onderop een soort van ovaal vormig,,And at the bottom a kind of oval shaped,,09B,09B,,,09B,,,,559719,562159,2440,True
011,2.0,2_1,B,5.0,,,Ehm dit heeft een liggend eh,,Um this has a lying eh,,,05A-REP,05A-REP,,,05A,,572318,572738,420,True
011,2.0,2_1,B,5.0,,Liggen.,Het is gewoon een recht rechthoekig blok wat erop ligt.,Lying down.,It's just a straight rectangular block that's on it.,,,05A,05A,,,05A,,580499,581899,1400,True
