Begin Time - msec,End Time - msec,Duration - msec,A_LH_gesture,A_RH_gesture,B_LH_gesture,B_RH_gesture,File,File Path,A_RH_gesture_lexaff,B_RH_gesture_deixis,B_RH_gesture_beat,A_LH_gesture_comments,B_speech_eng,B_LH_gesture_pragmaticality,correct_answer,accuracy,trial,A_RH_gesture_pragmaticality,B_LH_gesture_lexaff,A_speech,screens,A_RH_gesture_iconicity,A_speech_eng,A_RH_gesture_comments,given_answer,A_LH_gesture_beat,comments,A_LH_gesture_iconicity,B_LH_gesture_beat,director,A_RH_gesture_beat,A_LH_gesture_referent,A_RH_gesture_deixis,B_speech,B_RH_gesture_iconicity,A_RH_gesture_referent,A_LH_gesture_deixis,target,B_RH_gesture_lexaff,round,B_LH_gesture_comments,B_RH_gesture_comments,B_RH_gesture_referent,B_LH_gesture_iconicity,B_LH_gesture_deixis,A_LH_gesture_pragmaticality,A_LH_gesture_lexaff,B_LH_gesture_referent,B_RH_gesture_pragmaticality,pair,gesturer,iconic_a,iconic_b,iconic
1181004,1181324,320,,,,gesture,013.eaf,,,,,,"I have that um trash can that sits on a stand, with that screw turn in it.",,O,,4_7,,,,,,,,,,,,,B,,,,"Ik heb die eh prullenbak die op een standaard staat, met die schroefdraai erin.",1.0,,,9.0,,4.0,,,09A,,,,,,,013,B,False,True,True
1181900,1182300,400,,,gesture,gesture,013.eaf,,,,,,,,O,,4_7,,,,,,,,,,,,,B,,,,,1.0,,,9.0,,4.0,,,09D,1.0,,,,09D,,013,B,False,True,True
1191960,1193069,1109,,gesture,,,013.eaf,,,,,,,,10,,4_8,,,En linksonder nog een rondje die er een beetje uitkomt.,,1.0,And in the lower left corner another round that comes out a little bit.,,,,,,,A,,,,,,02C,,2.0,,4.0,,,,,,,,,,013,A,True,False,True
1197995,1198175,180,,,gesture,gesture,013.eaf,,,,,,I have that um table that fell in with that tray on it.,,N,,4_9,,,,,,,,,,,,,B,,,,Ik heb die eh tafel die erin is gevallen met dat bakje erop.,1.0,,,7.0,,4.0,,,07B,1.0,,,,07B,,013,B,False,True,True
1239902,1240886,984,,gesture,,,013.eaf,,,,,,,,8,,4_16,,,Ik heb degene waarvan je zei dat het een prullenbak op s- een rolding is.,,1.0,I have the one you said is a trash can on s- a rolling thing.,She seems to mime the rolling associated with the verbal label,,,,,,A,1.0,,,,,10A+10B+10E+10F,,10.0,,4.0,,,,,,,,,,013,A,True,False,True
1272952,1273232,280,,gesture,,,013.eaf,,,,,,,,7,,5_4,,,Ik heb de stofzuigrobot met het rechthoek bovenop.,,1.0,I have the vacuum cleaner robot with the rectangle on top.,,,,,,,A,,,,,,05A,,5.0,,5.0,,,,,,,,,,013,A,True,False,True
1278599,1278739,140,,,gesture,gesture,013.eaf,,,,,,I have the one standing on one leg.,,F,,5_5,,,,,,,,,,,,,B,,,,Ik heb die ene die op één been staat.,1.0,,,14.0,,5.0,,,14B,1.0,,,,14D,,013,B,False,True,True
1291340,1291640,300,,,gesture,gesture,013.eaf,,,,,,I have eh the one with the square that fell in.,,H,,5_7,,,,,,,,,,,,,B,,,,Ik heb eh die ene met het vierkant wat erin is gevallen.,1.0,,,8.0,,5.0,,,08A,1.0,,,,08A,,013,B,False,True,True
1320410,1320770,360,,gesture,,,013.eaf,,,,,,,,16,,5_12,,,Ik heb degene met de schroevendraaier eruit en het rondje erachter.,,1.0,I got the one with the screwdriver out and the round behind it.,,,,,,,A,,,,,,09A,,9.0,,5.0,,,,,,,,,,013,A,True,False,True
1321330,1321900,570,,gesture,,,013.eaf,,,,,,,,16,,5_12,,,Ik heb degene met de schroevendraaier eruit en het rondje erachter.,,1.0,I got the one with the screwdriver out and the round behind it.,,,,,,,A,,,,,,09D,,9.0,,5.0,,,,,,,,,,013,A,True,False,True
1323220,1323615,395,,gesture,,,013.eaf,,,,,,Yes.,,16,,5_12,,,Aan de linkerkant nog iets eruit.,,1.0,"On the left side, something more out.",,,,,,,A,,,,Ja.,,09C,,9.0,,5.0,,,,,,,,,,013,A,True,False,True
1339920,1340218,298,,gesture,,,013.eaf,,,,,,,,2,,5_14,,,Ik heb degene met de schroevendraaier en het rechthoek eruit en het neusje.,,1.0,I got the one with the screwdriver and the rectangle out and the nose.,,,,,,,A,1.0,,,,,11D,,11.0,,5.0,,,,,,,,,,013,A,True,False,True
1340680,1341100,420,,gesture,,,013.eaf,,,,,,,,2,,5_14,,,Ik heb degene met de schroevendraaier en het rechthoek eruit en het neusje.,,1.0,I got the one with the screwdriver and the rectangle out and the nose.,,,,,,,A,,,,,,11A,,11.0,,5.0,,,,,,,,,,013,A,True,False,True
1341497,1341677,180,,gesture,,,013.eaf,,,,,,,,2,,5_14,,,Ik heb degene met de schroevendraaier en het rechthoek eruit en het neusje.,,1.0,I got the one with the screwdriver and the rectangle out and the nose.,,,,,,,A,,,,,,11B,,11.0,,5.0,,,,,,,,,,013,A,True,False,True
1344424,1345420,996,,gesture,,,013.eaf,,,,,,,,2,,5_14,,,"Met de b-bolletje, sorry, bolletje aan de rechterkant nog.",,1.0,"With the b-ball, sorry, ball on the right still.",,,,,,,A,,,,,,11B,,11.0,,5.0,,,,,,,,,,013,A,True,False,True
1346074,1346380,306,,gesture,,,013.eaf,,,,,,,,2,,5_14,,,"Met de b-bolletje, sorry, bolletje aan de rechterkant nog.",,1.0,"With the b-ball, sorry, ball on the right still.",,,,,,,A,,,,,,11B,,11.0,,5.0,,,,,,,,,,013,A,True,False,True
1348241,1348621,380,,gesture,,,013.eaf,,,,,,,,2,,5_14,,,En dan zit er een schroevendraaier uit en een rechthoek.,,1.0,And then there's a screwdriver out and a rectangle.,,,,,,,A,,,,,,11D,,11.0,,5.0,,,,,,,,,,013,A,True,False,True
1349260,1349600,340,,gesture,,,013.eaf,,,,,,,,2,,5_14,,,En dan zit er een schroevendraaier uit en een rechthoek.,,1.0,And then there's a screwdriver out and a rectangle.,,,,,,,A,,,,,,11A,,11.0,,5.0,,,,,,,,,,013,A,True,False,True
1350124,1350444,320,,gesture,,,013.eaf,,,,,,,,2,,5_14,,,,,1.0,,,,,,,,A,,,,,,11C,,11.0,,5.0,,,,,,,,,,013,A,True,False,True
1361309,1361549,240,,gesture,,,013.eaf,,,,,,,,14,,5_16,,,Ik heb de tafel slash dienblad waar die bak is ingevallen.,,1.0,I have the table slash tray that that tray fell into.,,,,,,,A,1.0,,,,,07B,,7.0,,5.0,,,,,,,,,,013,A,True,False,True
1361909,1362529,620,,gesture,,,013.eaf,,,,,,,,14,,5_16,,,Ik heb de tafel slash dienblad waar die bak is ingevallen.,,1.0,I have the table slash tray that that tray fell into.,,,,,,,A,,,,,,main,,7.0,,5.0,,,,,,,,,,013,A,True,False,True
1363160,1363372,212,,gesture,,,013.eaf,,,,,,,,14,,5_16,,,Met nog een bakje erop.,,1.0,With another tray on top.,,,,,,,A,,,,,,07A,,7.0,,5.0,,,,,,,,,,013,A,True,False,True
1420759,1421319,560,gesture,,,,013.eaf,,,,,,,,5,,6_8,,,Midden links een schroevendraaier iets en linksonder het wieletje.,,,Center left a screwdriver something and bottom left the little wheel.,,,,,1.0,,A,,02C,,,,,,2.0,,6.0,,,,,,,,,,013,A,True,False,True
1421720,1422520,800,gesture,,,,013.eaf,,,,,,,,5,,6_8,,,En aan de rechterkant ook nog een raar blok.,,,And on the right side also a weird block.,,,,,1.0,,A,,02B,,,,,1.0,2.0,,6.0,,,,,,,,,,013,A,True,False,True
1452120,1452240,120,,,,gesture,013.eaf,,,,,,,,8,,6_14,,,Met nog zoiets eronderuit.,,,With another such thing underneath.,,,,,,,A,,,,,1.0,,,8.0,,6.0,,He seems to be gesturing based on the other participants' description,07B,,,,,,,013,B,False,True,True
1464537,1464897,360,gesture,gesture,,,013.eaf,,,,,,,,8,,6_14,,,"Oh, dus zeg maar met die eh...",,1.0,"Oh, so say with that um....",,,,,1.0,,A,,08A,,,,08A,,8.0,,6.0,,,,,,,,,,013,A,True,False,True
1481240,1481560,320,gesture,gesture,,,013.eaf,,,,,unsure,,,14,,6_16,,,Ik heb diegene waarvan je zei dat een prullenbak op wielen was.,,1.0,I have the one you said was a trash can on wheels.,unsure,,,,1.0,,A,,10E+10F,,,,10A+10B,,10.0,,6.0,,,,,,,,,,013,A,True,False,True
21026,29362,8336,gesture,,,,015.eaf,,,,,,,,6,,1_1,,,"Oké,het plaatje dat ik zie is zeg maar een kop met aan de zijkant alsof je twee tanden hebt.",,,"Okay,the picture I see is say a head with on the side as if you have two teeth.",,,,,1.0,,A,,main,,,,,,4.0,,1.0,,,,,,,,,,015,A,True,False,True
22246,22466,220,,gesture,,,015.eaf,,,,,,,,6,,1_1,,,"Oké,het plaatje dat ik zie is zeg maar een kop met aan de zijkant alsof je twee tanden hebt.",,1.0,"Okay,the picture I see is say a head with on the side as if you have two teeth.",,,,,1.0,,A,1.0,main,,,,04B,,4.0,,1.0,,,,,,,,,,015,A,True,False,True
24474,25094,620,,gesture,,,015.eaf,,,,,,,,6,,1_1,,,"En dan boven een toeters, net als alsof je het een tube hebt.",,1.0,"And then above a horn, just like if you have it a tube.",,,,,1.0,,A,,main,,,,04A,,4.0,,1.0,,,,,,,,,,015,A,True,False,True
39102,39642,540,,,gesture,gesture,015.eaf,,,,,,I had that- It is also indeed that head again with a kind of big nose.,,B,,1_2,,,,,,,,,,,,,B,,,,Ik had die- Het is ook inderdaad weer die kop met een soort grote neus.,1.0,,,11.0,,1.0,,,main,1.0,,,,main,,015,B,False,True,True
40184,40644,460,,,,gesture,015.eaf,,,,,,I had that- It is also indeed that head again with a kind of big nose.,,B,,1_2,,,,,,,,,,,,,B,,,,Ik had die- Het is ook inderdaad weer die kop met een soort grote neus.,1.0,,,11.0,,1.0,,,11B,,,,,,,015,B,False,True,True
47702,48022,320,,,gesture,,015.eaf,,,,,,Because (it) seems to have some kind of screwdriver sticking out on the left side.,,B,,1_2,,,,,,,,,,,,,B,,,,Omdat er (het) lijkt aan de linkerkant een soort schroevendraaier uit te steken.,,,,11.0,,1.0,,,,1.0,,,,11D-REP,,015,B,False,True,True
48510,48910,400,,,gesture,,015.eaf,,,,,,Because (it) seems to have some kind of screwdriver sticking out on the left side.,,B,,1_2,,,,,,,,,,,,,B,,,,Omdat er (het) lijkt aan de linkerkant een soort schroevendraaier uit te steken.,,,,11.0,,1.0,,,,1.0,,,,11D-rep,,015,B,False,True,True
49746,50026,280,,,,gesture,015.eaf,,,,,,"And in addition to that, you then have some kind of ruler or something.",,B,,1_2,,,,,,,,,,,,,B,,,,En daarnaast heb je dan nog een soort meetlat ofzo.,1.0,,,11.0,,1.0,,,11A,,,,,,,015,B,False,True,True
50200,51300,1100,,,,gesture,015.eaf,,,,,,"And in addition to that, you then have some kind of ruler or something.",,B,,1_2,,,,,,,,,,,,,B,,,,En daarnaast heb je dan nog een soort meetlat ofzo.,1.0,,,11.0,,1.0,,,11A,,,,,,,015,B,False,True,True
54754,54974,220,,,,gesture,015.eaf,,,,,,And on the left side of the figure you still have something sticking out.,,B,,1_2,,,,,,,,,,,,,B,,,,En aan de linkerkant van het figuur heb je nog iets uitsteken.,1.0,,,11.0,,1.0,,,11C,,,,,,,015,B,False,True,True
54787,55107,320,,,gesture,,015.eaf,,,,,,And on the left side of the figure you still have something sticking out.,,B,,1_2,,,,,,,,,,,,,B,,,,En aan de linkerkant van het figuur heb je nog iets uitsteken.,1.0,,,11.0,,1.0,,,11C,1.0,,,,main,,015,B,False,True,True
55487,56187,700,,,gesture,,015.eaf,,,,,,A small...,,B,,1_2,,,,,,,,,,,,,B,,,,Een klein...,,,,11.0,,1.0,,,,1.0,,,,11C,,015,B,False,True,True
55747,56167,420,,,,gesture,015.eaf,,,,,,A small...,,B,,1_2,,,,,,,,,,,,,B,,,,Een klein...,1.0,,,11.0,,1.0,,,11C,1.0,,,,11C,,015,B,False,True,True
65516,69195,3679,gesture,,,,015.eaf,,,,,,,,B,,1_2,,,Heeft die heeft die kop zeg maar als doorsnede ook een plat iets?,,,Does it have that head say as a cross-section also a flat something?,,,,,1.0,,B,,main,,,,,,11.0,,1.0,,,,,,,,,,015,A,True,False,True
66697,68218,1521,,gesture,,,015.eaf,,,,,,,,B,,1_2,,,Heeft die heeft die kop zeg maar als doorsnede ook een plat iets?,,1.0,Does it have that head say as a cross-section also a flat something?,"Presumably, might also be 07B",,,,1.0,,B,,main,,,,15C,,11.0,,1.0,,,,,,,,,,015,A,True,False,True
70749,71289,540,,,gesture,gesture,015.eaf,,,,1.0,,So it's really just a one bowl with a one sphere on the right side.,,B,,1_2,,,,,,,,,,,,1.0,B,,,,Het is dus echt gewoon een een kom met aan de rechterkant een een bol.,1.0,,,11.0,,1.0,,,main,1.0,,,,main,,015,B,False,True,True
72718,72858,140,,,,gesture,015.eaf,,,,,,So it's really just a one bowl with a one sphere on the right side.,,B,,1_2,,,,,,,,,,,,,B,,,,Het is dus echt gewoon een een kom met aan de rechterkant een een bol.,1.0,,,11.0,,1.0,,,11B,,,,,,,015,B,False,True,True
77408,77628,220,,,gesture,gesture,015.eaf,,,,,,And so there are actually two things sticking up vertically.,,B,,1_2,,,,,,,,,,,,,B,,,,En er steken dus eigenlijk twee dingen verticaal omhoog.,1.0,,,11.0,,1.0,,,11A,1.0,,,,11D,,015,B,False,True,True
79813,79953,140,,,gesture,gesture,015.eaf,,,,,,And then on the left side of the bowl you have a a horizontal small protrusion.,,B,,1_2,,,,,,,,,,,,,B,,,,En aan de linkerkant van de kom heb je dan een een horizontaal klein uitsteek.,1.0,,,11.0,,1.0,,,main,1.0,,,,main,,015,B,False,True,True
81491,81571,80,,,,gesture,015.eaf,,,,,,And then on the left side of the bowl you have a a horizontal small protrusion.,,B,,1_2,,,,,,,,,,,,,B,,,,En aan de linkerkant van de kom heb je dan een een horizontaal klein uitsteek.,1.0,,,11.0,,1.0,,,11C,,,,,,,015,B,False,True,True
87953,93349,5396,gesture,,,,015.eaf,,,,,,,,16,,1_3,,,,,,,,,,,1.0,,A,,main,,,,,,14.0,,1.0,,,,,,,,,,015,A,True,False,True
91076,91676,600,,gesture,,,015.eaf,,,,,,,,16,,1_3,,,waarbij je het stuur eromheen hebt,,1.0,where you have the steering wheel around it,,,,,1.0,,A,,main,,,,14B+14D,,14.0,,1.0,,,,,,,,,,015,A,True,False,True
92106,93366,1260,,gesture,,,015.eaf,,,,,,,,16,,1_3,,,waarbij je het stuur eromheen hebt,,1.0,where you have the steering wheel around it,,,,,1.0,,A,,main,,,,14C,,14.0,,1.0,,,,,,,,,,015,A,True,False,True
95870,96210,340,,,,gesture,015.eaf,,,,,,Yes With a round ball on top,,16,,1_3,,,,,,,,,,,,,A,,,,Ja Met een rond balletje erbovenop,1.0,,,14.0,,1.0,,,14A,,,,,,,015,B,False,True,True
106282,106942,660,,,,gesture,015.eaf,,,,,,I think this is one of the few that has some kind of oval base.,,N,,1_4,,,,,,,,,,,,,B,,,,Dit is volgens mij een van de weinige die een soort van ovaal voetstuk heeft.,1.0,,,9.0,,1.0,,,09B,,,,,,,015,B,False,True,True
108653,108953,300,,,,gesture,015.eaf,,,,,,"And on the left side, something sticks out again.",,N,,1_4,,,,,,,,,,,,,B,,,,En aan de linkerkant steekt er weer iets uit.,1.0,,,9.0,,1.0,,,09C,,,,,,,015,B,False,True,True
113752,114112,360,,,gesture,gesture,015.eaf,,,,,,And at the back there seems to be some kind of circle.,,N,,1_4,,,,,,,,,,,,,B,,,,En aan de achterkant lijkt een soort van cirkel te zitten.,1.0,,,9.0,,1.0,,,09D,1.0,,,,main,,015,B,False,True,True
118117,118357,240,,,,gesture,015.eaf,,,,,,And there is also something protruding from the right side of the bowl.,,N,,1_4,,,,,,,,,,,,,B,,,,En er steekt ook nog iets uit aan de rechterkant van de kom.,1.0,,,9.0,,1.0,,,09A,,,,,,,015,B,False,True,True
127647,128467,820,,,gesture,gesture,015.eaf,,,,,,But so d- it's really kind of an oval pedestal.,,N,,1_4,,,,,,,,,,,,,B,,,,Maar dus d- het is echt een soort ovaal voetstukje.,1.0,,,9.0,,1.0,,,09B,1.0,,,,09B,,015,B,False,True,True
132053,134513,2460,gesture,,,,015.eaf,,,,,,,,N,,1_4,,,"Ja, alsof je een iets o- onderop tegenaan hebt gezet.",,,"Yeah, like you put a something o- underneath against it.",,,,,1.0,,B,,main,,,,,,9.0,,1.0,,,,,,,,,,015,A,True,False,True
132281,132561,280,,gesture,,,015.eaf,,,,,,,,N,,1_4,,,"Ja, alsof je een iets o- onderop tegenaan hebt gezet.",,1.0,"Yeah, like you put a something o- underneath against it.",,,,,1.0,,B,,main,,,,09B-REP,,9.0,,1.0,,,,,,,,,,015,A,True,False,True
133147,133327,180,,gesture,,,015.eaf,,,,,,,,N,,1_4,,,"Ja, alsof je een iets o- onderop tegenaan hebt gezet.",,1.0,"Yeah, like you put a something o- underneath against it.",,,,,1.0,,B,,main,,,,09B-rep,,9.0,,1.0,,,,,,,,,,015,A,True,False,True
140280,142201,1921,gesture,,,,015.eaf,,,,,,,,4,,1_5,,,Met met een soort vierkant grote neus,,,With with a kind of square big nose,,,,,1.0,,A,,main,,,,,,2.0,,1.0,,,,,,,,,,015,A,True,False,True
140449,142221,1772,,gesture,,,015.eaf,,,,,,,,4,,1_5,,,Met met een soort vierkant grote neus,,1.0,With with a kind of square big nose,,,,,1.0,,A,,main,,,,02B,,2.0,,1.0,,,,,,,,,,015,A,True,False,True
143026,145196,2170,gesture,gesture,,,015.eaf,,,,,,,,4,,1_5,,,met een piramide bovenop.,,1.0,With a pyramid on top.,,,,,1.0,,A,,02A,,,,02A,,2.0,,1.0,,,,,,,,,,015,A,True,False,True
156848,157148,300,,,gesture,gesture,015.eaf,,,,,,And I saw it as sort of half a table attached to it.,,E,,1_6,,,,,,,,,,,,,B,,,,En ik zag het als een soort halve tafel die eraan vast zit.,1.0,,,7.0,,1.0,,,07B,1.0,,,,07B,,015,B,False,True,True
161189,161469,280,,,,gesture,015.eaf,,,,,,On about three-fourths of...,,E,,1_6,,,"Ja, ik weet ik ik weet welke.",,,"Yes, I know I know I know which one.",,,,,,,B,,,,Op ongeveer drie vierde van...,1.0,,,7.0,,1.0,,,07B,,,,,,,015,B,False,True,True
168799,169059,260,gesture,,,,015.eaf,,,,,,,,5,,1_7,,,(want) het is een mok met daarbovenuit een uitstekend handvat.,,,(Because) it is a mug with a protruding handle above it.,,,1.0,,1.0,,A,,main,,,,,,16.0,,1.0,,,,,,,,,,015,A,True,False,True
169635,171655,2020,,gesture,,,015.eaf,,,,,,,,5,,1_7,,,(want) het is een mok met daarbovenuit een uitstekend handvat.,,1.0,(Because) it is a mug with a protruding handle above it.,,,,,,,A,,,,,,16A,,16.0,,1.0,,,,,,,,,,015,A,True,False,True
172574,174348,1774,,gesture,,,015.eaf,,,,,,,,5,,1_7,,,Maar aan de zijkant heeft hij zo'n zelfde type handvat ook zitten.,,1.0,But on the side it has such a similar type of handle as well.,,,,,,,A,,,,,,16C,,16.0,,1.0,,,,,,,,,,015,A,True,False,True
176058,176658,600,,,,gesture,015.eaf,,,,,,"Yes, and some kind of binoculars or something on the right side of it",,5,,1_7,,,,,,,,,,,,,A,,,,"Ja, en een soort van verrekijker of zo aan de rechterkant ervan",1.0,,,16.0,,1.0,,,16B,,,,,,,015,B,False,True,True
184638,185098,460,,,,gesture,015.eaf,,,,,,This one I described as a kind of cocktail or wine glass with a twisted base.,,L,,1_8,,,,,,,,,,,,,B,,,,Deze omschreef ik als een soort van cocktail of wijnglas met een verdraaid voetstuk.,1.0,,,3.0,,1.0,,,03C,,,,,,,015,B,False,True,True
192930,199740,6810,gesture,,,,015.eaf,,,,,,,,14,,1_9,,,"Oh, ja, de volgende is een kop.",,,"Oh, yes, the next one is a headline.",,,,,1.0,,A,,main,,,,,,12.0,,1.0,,,,,,,,,,015,A,True,False,True
195851,196091,240,,gesture,,,015.eaf,,,,,,,,14,,1_9,,,want die heeft aan de zijkant en een uitsteeksel en alsof er een soort spijker in z- zit.,,1.0,because it has on the side and a protrusion and like there is some kind of nail in z-.,,,,,1.0,,A,,main,,,,12B,,12.0,,1.0,,,,,,,,,,015,A,True,False,True
197593,198293,700,,gesture,,,015.eaf,,,,,,,,14,,1_9,,,want die heeft aan de zijkant en een uitsteeksel en alsof er een soort spijker in z- zit.,,1.0,because it has on the side and a protrusion and like there is some kind of nail in z-.,,,,,1.0,,A,,main,,,,12C,,12.0,,1.0,,,,,,,,,,015,A,True,False,True
202050,202210,160,,,,gesture,015.eaf,,,,,,"With some kind of cockscomb on it, right?",,14,,1_9,,,,,,,,,,,,,A,,,,"Met een soort van hanekam erop, toch?",1.0,,,12.0,,1.0,,,05A,,,,,,,015,B,False,True,True
208565,208825,260,,,gesture,gesture,015.eaf,,,,1.0,,This is another bowl with some kind of antenna.,,K,,1_10,,,,,,,,,,,,1.0,B,,,,Dit is weer een kom met een soort van antenne.,1.0,,,1.0,,1.0,,,main,1.0,,,,main,,015,B,False,True,True
209381,209461,80,,,,gesture,015.eaf,,,,,,This is another bowl with some kind of antenna.,,K,,1_10,,,,,,,,,,,,,B,,,,Dit is weer een kom met een soort van antenne.,1.0,,,1.0,,1.0,,,01A,,,,,,,015,B,False,True,True
211690,211810,120,,,gesture,gesture,015.eaf,,,,,,Some kind of glasses that stick out very far.,,K,,1_10,,,,,,,,,,,,,B,,,,Een soort van bril die heel ver uitsteekt.,1.0,,,1.0,,1.0,,,01C,1.0,,,,01C,,015,B,False,True,True
213024,213204,180,,,,gesture,015.eaf,,,,,,And a shield on the front actually.,,K,,1_10,,,,,,,,,,,,,B,,,,En een schild aan de voorkant eigenlijk.,1.0,,,1.0,,1.0,,,01B,,,,,,,015,B,False,True,True
222981,223161,180,gesture,gesture,,,015.eaf,,,,,,,,K,,1_10,,,"En je zou, zeg maar, die twee dingen die uitsteken zou je ook kunnen vergelijken met zo'n cartoon waarbij ogen eruit springen.",,1.0,"And you could, say, those two things sticking out could also be compared to one of those cartoons where eyes pop out.",,,,,1.0,,B,,01C,,,,01C,,1.0,,1.0,,,,,,,,,,015,A,True,False,True
226120,226400,280,gesture,gesture,,,015.eaf,,,,,,,,K,,1_10,,,"En je zou, zeg maar, die twee dingen die uitsteken zou je ook kunnen vergelijken met zo'n cartoon waarbij ogen eruit springen.",,1.0,"And you could, say, those two things sticking out could also be compared to one of those cartoons where eyes pop out.",,,,,1.0,,B,,01C,,,,01C,,1.0,,1.0,,,,,,,,,,015,A,True,False,True
233290,241690,8400,gesture,,,,015.eaf,,,,,,,,1,,1_11,,,Ken jij een kom met een vijzel waarin je kruiden fijnvijzelt?,,,Do you know a bowl with a mortar in which you crush herbs?,,,,,1.0,,A,,main,,,,,,10.0,,1.0,,,,,,,,,,015,A,True,False,True
233580,233820,240,,gesture,,,015.eaf,,,,,,,,1,,1_11,,,Ken jij een kom met een vijzel waarin je kruiden fijnvijzelt?,,1.0,Do you know a bowl with a mortar in which you crush herbs?,,,,,1.0,,A,,main,,,,10A+10B+10E+10F,,10.0,,1.0,,,,,,,,,,015,A,True,False,True
234315,236009,1694,,gesture,,,015.eaf,,,,,,,,1,,1_11,,,Ken jij een kom met een vijzel waarin je kruiden fijnvijzelt?,,1.0,Do you know a bowl with a mortar in which you crush herbs?,,,,,1.0,,A,,main,,,,10A+10B+10E+10F,,10.0,,1.0,,,,,,,,,,015,A,True,False,True
236540,236820,280,,gesture,,,015.eaf,,,,,,,,1,,1_11,,,Die vijzel ligt naast de kom.,,1.0,That mortar is next to the bowl.,,,,,1.0,,A,,main,,,,10A+10B+10E+10F-REP,,10.0,,1.0,,,,,,,,,,015,A,True,False,True
237074,237294,220,,gesture,,,015.eaf,,,,,,,,1,,1_11,,,Die vijzel ligt naast de kom.,,1.0,That mortar is next to the bowl.,,,,,1.0,,A,,main,,,,10A+10B+10E+10F-rep,,10.0,,1.0,,,,,,,,,,015,A,True,False,True
239684,239884,200,,gesture,,,015.eaf,,,,,,,,1,,1_11,,,En dan ligt er een naar boven een s- plat stukje,,1.0,And then there is an upward facing s-flat piece,,,,,1.0,,A,,main,,,,10D,,10.0,,1.0,,,,,,,,,,015,A,True,False,True
240363,241343,980,,gesture,,,015.eaf,,,,,,,,1,,1_11,,,En dan ligt er een naar boven een s- plat stukje,,1.0,And then there is an upward facing s-flat piece,,,,,1.0,,A,,main,,,,10D,,10.0,,1.0,,,,,,,,,,015,A,True,False,True
251157,251377,220,,,,gesture,015.eaf,,,,,,That right there it seems a little .,,1,,1_11,1.0,,Ja. Ja. Ja.,,,"Yes, yes, yes.",,,,,,,A,,,,Dat daar lijkt het een beetje..,1.0,,,10.0,,1.0,,,10D,,,1.0,,,,015,B,False,True,True
257159,257279,120,,,,gesture,015.eaf,,,,,,This is the same one again that that nail was in.,,M,,1_12,,,,,,,,,,,,,B,,,,Dit is weer diezelfde waar die spijker in zat.,1.0,,,5.0,,1.0,,,05B,,,,,,,015,B,False,True,True
265113,265253,140,gesture,,,,015.eaf,,,,,,,,12,,1_13,,,want het was een kom.,,,Because it was a bowl.,,,,,1.0,,A,,main,,,,,,8.0,,1.0,,,,,,,,,,015,A,True,False,True
266807,275090,8283,gesture,,,,015.eaf,,,,,,,,12,,1_13,,,En bovenop die kom schuin zit een soort ruitvorm.,,,And on top of that bowl diagonally is a kind of diamond shape.,,,,,1.0,,A,,main,,,,,,8.0,,1.0,,,,,,,,,,015,A,True,False,True
266868,270635,3767,,gesture,,,015.eaf,,,,,,,,12,,1_13,,,En bovenop die kom schuin zit een soort ruitvorm.,,1.0,And on top of that bowl diagonally is a kind of diamond shape.,,,,,1.0,,A,,main,,,,08A,,8.0,,1.0,,,,,,,,,,015,A,True,False,True
271724,271984,260,,gesture,,,015.eaf,,,,,,,,12,,1_13,,,Waar dan een stok doorheen zit.,,1.0,Through which there is then a stick.,,,,,1.0,,A,,main,,,,08B,,8.0,,1.0,,,,,,,,,,015,A,True,False,True
273560,275100,1540,,gesture,,,015.eaf,,,,,,,,12,,1_13,,,En aan de onderkant heb je een uitsteeksel als een J.,,1.0,And at the bottom you have a protrusion like a J.,,,,,1.0,,A,,main,,,,08E,,8.0,,1.0,,,,,,,,,,015,A,True,False,True
